attendanceeventcategorydescriptorid,eventdate,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,attendanceeventreason,educationalenvironmentdescriptorid,eventduration,sectionattendanceduration,arrivaltime,departuretime,discriminator,createdate,lastmodifieddate,id,changeversion
"248","2011-03-01","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.704616","2020-11-13 14:17:48.704542","f19bf635-3ce9-4e97-8c5d-5b1b11b642ba","35708"
"248","2011-03-10","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.707624","2020-11-13 14:17:48.707572","7440447c-e5fb-498c-b602-76aef519d79b","35710"
"248","2011-02-10","ELA-01","255901107","2011","25590110701Trad101ELA0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.716676","2020-11-13 14:17:48.716577","aeadc962-da30-4648-9234-ae4678ca6f46","35713"
"248","2011-05-27","ELA-01","255901107","2011","25590110701Trad101ELA0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.726829","2020-11-13 14:17:48.726761","14667cb9-edb1-4382-8796-76e83bd587ee","35718"
"248","2011-02-10","SCI-01","255901107","2011","25590110704Trad101SCI0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.735948","2020-11-13 14:17:48.735879","4e5fbeba-be14-4849-ad14-bc51a537c832","35721"
"248","2011-05-27","SCI-01","255901107","2011","25590110704Trad101SCI0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.743380","2020-11-13 14:17:48.743273","0bee8b60-4a0b-435d-87e6-a3866d4bcfcd","35724"
"248","2011-02-15","SS-01","255901107","2011","25590110705Trad101SS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.745946","2020-11-13 14:17:48.745891","e8c4c0e0-3fb0-480b-8d07-4821f2713be7","35727"
"248","2011-03-29","SS-01","255901107","2011","25590110705Trad101SS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.750979","2020-11-13 14:17:48.750792","02ea7be5-2f07-4365-8930-235e2a922c70","35728"
"248","2011-03-29","MUS-01","255901107","2011","25590110706Trad501MUS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.758718","2020-11-13 14:17:48.758657","f3910fdc-0a5e-41c0-bf75-99f5c2444374","35732"
"248","2011-02-15","ART-01","255901107","2011","25590110702Trad504ART0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.764874","2020-11-13 14:17:48.764811","f5609146-fab4-4d34-aa80-28b485071981","35735"
"248","2011-05-27","ART-01","255901107","2011","25590110702Trad504ART0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.767772","2020-11-13 14:17:48.767669","f1d0026c-a2a9-4c0d-a127-72822679fcff","35737"
"248","2010-12-15","MATH-05","255901107","2011","25590110705Trad301MATH0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.473945","2020-11-13 14:17:48.473784","138201fd-2412-460c-9b68-f9cf34a3061e","35609"
"248","2011-03-10","MATH-05","255901107","2011","25590110705Trad301MATH0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.485618","2020-11-13 14:17:48.485542","3d9d5a75-1b82-4444-a8a8-1d3916343547","35614"
"248","2010-11-09","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.506642","2020-11-13 14:17:48.506560","c5fe02c0-96cd-40de-b9d7-13e733866afa","35624"
"248","2010-12-02","SCI-05","255901107","2011","25590110706Trad301SCI0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.512896","2020-11-13 14:17:48.512837","76a8de6f-ed2e-4978-a85f-e25e0ffd532f","35627"
"248","2010-10-06","SS-05","255901107","2011","25590110707Trad301SS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.542771","2020-11-13 14:17:48.542705","36005956-62f8-4b03-a9aa-3220f185be9c","35641"
"248","2010-11-11","SS-05","255901107","2011","25590110707Trad301SS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.551091","2020-11-13 14:17:48.551024","9dc1c31b-57a9-44cb-9e09-65812733f91c","35645"
"248","2011-01-11","SS-05","255901107","2011","25590110707Trad301SS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.560136","2020-11-13 14:17:48.560059","5a6b4a68-b7fb-48e7-8284-0f961b71fa7f","35649"
"248","2011-03-10","SS-05","255901107","2011","25590110707Trad301SS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.567727","2020-11-13 14:17:48.567646","291cfdaa-2ed4-4c17-86b5-3e02e8152015","35652"
"248","2011-05-09","SS-05","255901107","2011","25590110707Trad301SS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.575275","2020-11-13 14:17:48.575180","cfd2367b-cc3e-40fd-9a39-6462365d96e7","35655"
"248","2010-10-11","MUS-05","255901107","2011","25590110704Trad503MUS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.586831","2020-11-13 14:17:48.586783","5e583a28-753b-4667-a2a2-e7effe7b326f","35661"
"248","2010-11-11","MUS-05","255901107","2011","25590110704Trad503MUS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.595380","2020-11-13 14:17:48.595320","a3d5f1c5-252c-40b2-a03f-0623ca74d385","35664"
"248","2011-01-10","MUS-05","255901107","2011","25590110704Trad503MUS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.605677","2020-11-13 14:17:48.605611","c21a52f3-30fa-44dc-b58f-595c06f5cbbf","35668"
"248","2011-03-31","MUS-05","255901107","2011","25590110704Trad503MUS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.614910","2020-11-13 14:17:48.614838","c73cb5a9-6f6c-4fae-a012-47f20f85b457","35672"
"248","2010-08-26","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.628629","2020-11-13 14:17:48.628573","96ba5395-16b2-4e47-bba2-1c2364bdbf34","35675"
"248","2010-08-31","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.636767","2020-11-13 14:17:48.636667","05f93d28-be28-4ee1-9597-1ee6090df960","35677"
"248","2010-10-11","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.640027","2020-11-13 14:17:48.639958","6d46a1c5-53bd-4cbe-ad03-64ff1dcd44c7","35680"
"248","2010-11-10","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.646958","2020-11-13 14:17:48.646819","bb3af5b2-b9bf-4b2a-8ed3-75084e758af8","35683"
"248","2011-01-11","ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.655086","2020-11-13 14:17:48.655033","0ebf21e7-7d20-44f1-a235-d53322fe1ee3","35687"
"248","2011-01-20","ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.661152","2020-11-13 14:17:48.660165","d388b589-e9b1-400d-a13b-dce70970f852","35688"
"248","2011-03-31","ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.663916","2020-11-13 14:17:48.663856","47e95add-119e-4a98-8be7-eb10c5b2f118","35691"
"248","2011-04-14","ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.669537","2020-11-13 14:17:48.669389","ac758ede-755f-4340-8bc6-f0263ddcff7d","35692"
"248","2010-10-06","PE-05","255901107","2011","25590110703TradGYMEPE0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.680892","2020-11-13 14:17:48.680798","31106524-98e3-46e4-8cf7-64e5675d7a71","35698"
"248","2010-11-11","PE-05","255901107","2011","25590110703TradGYMEPE0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.689921","2020-11-13 14:17:48.689835","5523b668-24f9-48e5-b8d3-001c9c956d31","35702"
"248","2011-01-10","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.698636","2020-11-13 14:17:48.698567","ff2b1993-7076-4490-a998-37f511142c0e","35705"
"248","2011-03-31","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.707760","2020-11-13 14:17:48.707715","4571283a-055b-4e92-ab36-722c0ec8035e","35711"
"248","2011-02-15","ELA-01","255901107","2011","25590110701Trad101ELA0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.717419","2020-11-13 14:17:48.717337","920daed3-082b-481d-ba2c-d97045df0380","35714"
"248","2011-02-10","MATH-01","255901107","2011","25590110703Trad101MATH0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.727071","2020-11-13 14:17:48.727016","78fef657-b1c6-4993-ac42-bdc2ad3bb1a3","35719"
"248","2011-05-27","MATH-01","255901107","2011","25590110703Trad101MATH0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.736124","2020-11-13 14:17:48.736066","b86e2ac6-3000-483a-9672-e15b93b2c2c4","35722"
"248","2011-05-27","SS-01","255901107","2011","25590110705Trad101SS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.751948","2020-11-13 14:17:48.751864","38001a6f-6b08-48f1-8ec3-1e5dd977c654","35729"
"248","2011-02-10","ART-01","255901107","2011","25590110702Trad504ART0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.760764","2020-11-13 14:17:48.760718","7e2a58c1-5fb6-405a-8087-b7ca0281507b","35734"
"248","2011-03-29","ART-01","255901107","2011","25590110702Trad504ART0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.766684","2020-11-13 14:17:48.766623","12f1589d-e8bd-405e-9771-8c4085351d8e","35736"
"248","2011-02-15","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.773427","2020-11-13 14:17:48.773289","a3a3d776-a73a-41c0-a92c-b8e418fcb9c2","35739"
"248","2010-08-27","ENG-2","255901001","2011","25590100104Trad120ENG212011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.779136","2020-11-13 14:17:48.779083","158e5bbf-aa62-4717-919d-d867efaf8a42","35742"
"248","2010-11-02","ENG-2","255901001","2011","25590100104Trad120ENG212011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.789686","2020-11-13 14:17:48.789432","e8346547-db9a-4981-bba4-b79f61b9c88c","35747"
"248","2011-03-01","ENG-2","255901001","2011","25590100104Trad120ENG222011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.796716","2020-11-13 14:17:48.796662","1a88d3ce-d981-4043-b6ac-6bb2fb8173a2","35750"
"248","2010-09-30","ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.839347","2020-11-13 14:17:48.839213","ddf57e27-ed0d-4b39-a475-e3e5586298cf","35770"
"248","2010-08-27","ENVIRSYS","255901001","2011","25590100106Trad222ENVIRSYS1201","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.862948","2020-11-13 14:17:48.862899","d5db4b8b-73a0-4498-bc4e-cebbf689b912","35781"
"248","2010-11-02","ENVIRSYS","255901001","2011","25590100106Trad222ENVIRSYS1201","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.873576","2020-11-13 14:17:48.873502","e0cddd0c-db37-4aaf-8d33-de3ad5cf1e17","35786"
"248","2011-03-08","ENVIRSYS","255901001","2011","25590100106Trad222ENVIRSYS2201","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.881660","2020-11-13 14:17:48.881527","134704fe-8a4c-4564-b2ba-acd68e329d48","35790"
"248","2011-05-20","ENVIRSYS","255901001","2011","25590100106Trad222ENVIRSYS2201","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.891815","2020-11-13 14:17:48.891761","b6f69658-dadd-490e-bfd4-29d64f4d5b31","35794"
"248","2010-09-30","CREAT-WR","255901001","2011","25590100101Trad321CREATWR12011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.899123","2020-11-13 14:17:48.899027","204be53a-56c7-4ee9-9321-8bde9910e9a1","35796"
"248","2011-01-24","ART2-EM","255901001","2011","25590100103Trad322ART2EM22011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.941279","2020-11-13 14:17:48.941196","971f1e32-b69f-4c71-a587-66d810c3e1f4","35812"
"248","2011-05-03","ART2-EM","255901001","2011","25590100103Trad322ART2EM22011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.952503","2020-11-13 14:17:48.952431","5ce75f8b-8dac-47f9-a017-b0582011b00a","35818"
"248","2010-10-11","SS-05","255901107","2011","25590110707Trad301SS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.543986","2020-11-13 14:17:48.543915","fcf71308-4c19-4617-9cd1-69b924ea62f2","35642"
"248","2010-11-09","SS-05","255901107","2011","25590110707Trad301SS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.549050","2020-11-13 14:17:48.548904","14a6c2a5-17ab-443d-95e9-d1ed8a551d6c","35643"
"248","2010-12-02","SS-05","255901107","2011","25590110707Trad301SS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.554104","2020-11-13 14:17:48.553943","60d0b1c2-f0f1-451f-839f-ff72bf52e01a","35646"
"248","2011-01-10","SS-05","255901107","2011","25590110707Trad301SS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.558805","2020-11-13 14:17:48.558362","9cf8c377-c104-42d5-8fb6-43cf6e2e044f","35648"
"248","2011-03-01","SS-05","255901107","2011","25590110707Trad301SS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.566267","2020-11-13 14:17:48.566174","61fffaec-4cb0-4afc-af79-cf9527970d7b","35651"
"248","2010-08-26","MUS-05","255901107","2011","25590110704Trad503MUS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.577241","2020-11-13 14:17:48.577177","1b1f7a69-5cf2-4b50-afa4-a0cac4094e9d","35657"
"248","2010-08-31","MUS-05","255901107","2011","25590110704Trad503MUS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.584522","2020-11-13 14:17:48.584313","ddba5cf1-f18c-4781-b86d-13177bb96bc4","35658"
"248","2010-11-10","MUS-05","255901107","2011","25590110704Trad503MUS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.594746","2020-11-13 14:17:48.594684","4fb23856-103e-42ec-8614-3e19d87b23e7","35663"
"248","2010-12-15","MUS-05","255901107","2011","25590110704Trad503MUS0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.603194","2020-11-13 14:17:48.603115","86f25ea4-d0c0-47b1-9d55-1773e93c340b","35666"
"248","2011-01-20","MUS-05","255901107","2011","25590110704Trad503MUS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.607608","2020-11-13 14:17:48.607554","5f3bb73f-f7e4-4f20-9807-40c6775809ff","35669"
"248","2011-03-10","MUS-05","255901107","2011","25590110704Trad503MUS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.613741","2020-11-13 14:17:48.613536","cbc36a92-b2bb-4624-bb56-b1488218511a","35671"
"248","2011-04-14","MUS-05","255901107","2011","25590110704Trad503MUS0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.626767","2020-11-13 14:17:48.626667","6149b664-2285-4cb8-a783-2cf3cdaa265f","35673"
"248","2010-10-06","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.637635","2020-11-13 14:17:48.637527","69276751-a37e-4528-912a-a3adb5779134","35679"
"248","2010-11-09","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.645616","2020-11-13 14:17:48.645539","a1c065df-3586-4562-b9eb-1ce356edfee7","35681"
"248","2010-12-02","ART-05","255901107","2011","25590110701Trad505ART0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.650400","2020-11-13 14:17:48.650342","92003677-3954-4451-ba41-7c889925121d","35684"
"248","2011-01-10","ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.654057","2020-11-13 14:17:48.653940","eb7e98c8-2a28-4bbe-b7f5-837c8a1445ca","35686"
"248","2011-03-01","ART-05","255901107","2011","25590110701Trad506ART0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.661287","2020-11-13 14:17:48.661039","3f9aac22-c9d3-4179-8b20-3a0b19b80262","35689"
"248","2010-08-26","PE-05","255901107","2011","25590110703TradGYMEPE0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.672145","2020-11-13 14:17:48.672086","f75edd3a-8019-4c5d-aa42-4974c01bfdc2","35695"
"248","2010-08-31","PE-05","255901107","2011","25590110703TradGYMEPE0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.679599","2020-11-13 14:17:48.679062","935c1406-06f4-4ecf-8c77-c762ed90ab99","35696"
"248","2010-11-09","PE-05","255901107","2011","25590110703TradGYMEPE0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.687788","2020-11-13 14:17:48.687704","f7ea632a-2bf5-43e9-8a13-f654ec09cfe4","35700"
"248","2010-12-15","PE-05","255901107","2011","25590110703TradGYMEPE0512011","2010-2011 Fall Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.696173","2020-11-13 14:17:48.696101","23b9523f-c6a2-4a50-8419-26370a872cd0","35704"
"248","2011-01-20","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.699135","2020-11-13 14:17:48.699042","4d800f2b-cf3a-4587-b1dc-edf0178f1d48","35707"
"248","2011-04-14","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.707262","2020-11-13 14:17:48.707186","6d70efd7-54f2-4c8a-a9cf-70749a72d781","35709"
"248","2011-05-09","PE-05","255901107","2011","25590110703TradGYMEPE0522011","2010-2011 Spring Semester","65","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.713550","2020-11-13 14:17:48.713472","c3b89327-07f7-4c91-a30f-58b8c2f2a318","35712"
"248","2011-02-15","MATH-01","255901107","2011","25590110703Trad101MATH0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.726614","2020-11-13 14:17:48.726563","f0d8f8b3-c186-4580-b2cb-4943240207be","35717"
"248","2011-03-29","MATH-01","255901107","2011","25590110703Trad101MATH0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.734821","2020-11-13 14:17:48.734740","01fadcee-e837-4400-a9b6-c084daac036a","35720"
"248","2011-02-10","SS-01","255901107","2011","25590110705Trad101SS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.744194","2020-11-13 14:17:48.744087","139d206c-7a8a-4fc5-bd66-af49f2bd0860","35726"
"248","2011-02-10","MUS-01","255901107","2011","25590110706Trad501MUS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.752776","2020-11-13 14:17:48.752719","9f439a54-c45f-414a-8764-f95d7c0b1932","35730"
"248","2011-02-15","MUS-01","255901107","2011","25590110706Trad501MUS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.756418","2020-11-13 14:17:48.755543","1658491c-575d-4fa5-8bfa-be58ed3d7809","35731"
"248","2011-05-27","MUS-01","255901107","2011","25590110706Trad501MUS0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.759555","2020-11-13 14:17:48.759453","c746bdaa-b0fa-4c9b-98d7-f7a2a6d16200","35733"
"248","2011-02-10","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.768644","2020-11-13 14:17:48.768571","63467d5e-69a4-45dc-a5bb-27da9b1a7654","35738"
"248","2011-03-29","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.774048","2020-11-13 14:17:48.773970","09cd9c69-0c53-4015-b908-6e0e7be5e522","35740"
"248","2011-05-27","PE-01","255901107","2011","25590110707TradGYMEPE0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.777634","2020-11-13 14:17:48.777500","831b8e6d-2ad9-4262-a73d-91d7c8f88209","35741"
"248","2010-09-08","ENG-2","255901001","2011","25590100104Trad120ENG212011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.781715","2020-11-13 14:17:48.781575","33fbe80f-00a4-4fca-9658-410fd5c4563b","35743"
"248","2010-10-22","ENG-2","255901001","2011","25590100104Trad120ENG212011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.786296","2020-11-13 14:17:48.785819","d2a7c8e3-049e-4ad3-a25c-32b75d136bed","35745"
"248","2011-01-06","ENG-2","255901001","2011","25590100104Trad120ENG222011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.790462","2020-11-13 14:17:48.790379","494bf568-c23a-4d11-9d2b-39303c3ecb5e","35748"
"248","2011-01-24","ENG-2","255901001","2011","25590100104Trad120ENG222011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.794916","2020-11-13 14:17:48.794423","5eaa4cc2-9124-4190-8678-834fe9fd3336","35749"
"248","2011-03-08","ENG-2","255901001","2011","25590100104Trad120ENG222011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.798638","2020-11-13 14:17:48.798205","41e4ade6-c346-4447-987d-6baa869060c6","35751"
"248","2011-05-11","ENG-2","255901001","2011","25590100104Trad120ENG222011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.803414","2020-11-13 14:17:48.803345","236180d7-b7ca-4917-b794-4de9286025c4","35753"
"248","2010-08-27","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.807234","2020-11-13 14:17:48.806985","d603638a-8d45-4742-9f17-ea6a609f01f3","35755"
"248","2010-09-30","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.811861","2020-11-13 14:17:48.811637","8c87629f-df9c-42a1-937a-279f05ae4aa7","35757"
"248","2010-10-28","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.816033","2020-11-13 14:17:48.815899","a2a8e7d5-ff89-4b28-91ee-45633c9d2bc1","35759"
"248","2011-01-24","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.821798","2020-11-13 14:17:48.821560","8702a3ef-743a-4925-b509-639ca5121e49","35762"
"248","2011-02-15","SCI-01","255901107","2011","25590110704Trad101SCI0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.736637","2020-11-13 14:17:48.736579","4ed3f4bc-24c4-4847-b38a-99bc3e86ff2c","35723"
"248","2011-03-29","SCI-01","255901107","2011","25590110704Trad101SCI0122011","2010-2011 Spring Semester","68","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.743537","2020-11-13 14:17:48.743457","db8625de-b1a7-4491-bde1-09101ce3b993","35725"
"248","2010-08-27","ART2-EM","255901001","2011","25590100103Trad322ART2EM12011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.922622","2020-11-13 14:17:48.922557","bd9ddf0d-5435-46e6-883b-de194e1c9c25","35807"
"248","2010-11-02","ART2-EM","255901001","2011","25590100103Trad322ART2EM12011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.941327","2020-11-13 14:17:48.941247","805e2efb-118b-4f5a-a750-5790332c7d36","35813"
"248","2011-03-08","ART2-EM","255901001","2011","25590100103Trad322ART2EM22011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.952639","2020-11-13 14:17:48.952583","e3b2457e-5619-4e37-b594-b125aea317cd","35817"
"248","2010-08-27","SPAN-1","255901001","2011","25590100102Trad324SPAN112011","2010-2011 Fall Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.961839","2020-11-13 14:17:48.961751","a8432616-f88a-45c4-805d-f88eb4e16c0f","35821"
"248","2011-01-24","SPAN-1","255901001","2011","25590100102Trad324SPAN122011","2010-2011 Spring Semester","72","Absent excused","810",,,,,"NULL","2020-11-13 14:17:48.980455","2020-11-13 14:17:48.980370","7c5591f4-1d5f-44df-af95-4fc63dd2765b","35827"
