educationorganizationid,studentusi,sexdescriptorid,profilethumbnail,hispaniclatinoethnicity,oldethnicitydescriptorid,limitedenglishproficiencydescriptorid,loginid,discriminator,createdate,lastmodifieddate,id,changeversion
"255901","138","2090",,"false","1677",,,"NULL","2020-11-13 14:17:29.453530","2020-11-13 14:17:29.453110","01a72585-19c3-443e-9a3f-bb7756d544c1","31329"
"255901","141","2091",,"true","1679",,,"NULL","2020-11-13 14:17:29.473652","2020-11-13 14:17:29.473241","0dba4a6c-e0d2-4b5c-8ba4-f427553c933b","31332"
"255901","145","2091",,"true","1679",,,"NULL","2020-11-13 14:17:29.502742","2020-11-13 14:17:29.502154","06f3ae13-de96-4016-9f7d-45408a26ea94","31336"
"255901","147","2091",,"true","1677",,,"NULL","2020-11-13 14:17:29.510798","2020-11-13 14:17:29.510285","d4a23047-259f-4d90-97e9-e5e730cf2f4b","31338"
"255901","149","2090",,"false","1680",,,"NULL","2020-11-13 14:17:29.530112","2020-11-13 14:17:29.529526","14667957-4ac8-4367-9fdd-b055f4cc3fc8","31340"
"255901","152","2091",,"true","1681",,,"NULL","2020-11-13 14:17:29.546531","2020-11-13 14:17:29.544537","2eb18895-caff-4a53-9bfc-1a6af82f1bb5","31343"
"255901","154","2091",,"false","1681",,,"NULL","2020-11-13 14:17:29.558000","2020-11-13 14:17:29.557620","478cfcd6-1d6b-45fd-a35b-f28541fa5607","31345"
"255901","156","2090",,"false","1677",,,"NULL","2020-11-13 14:17:29.572138","2020-11-13 14:17:29.571754","d1d182bb-c71e-4ad8-b451-c9d9c7595c10","31347"
"255901","158","2090",,"false","1681",,,"NULL","2020-11-13 14:17:29.582840","2020-11-13 14:17:29.582424","fbd4f426-8f13-4d9e-95a1-d62bca7ac65c","31349"
"255901","162","2090",,"false","1678",,,"NULL","2020-11-13 14:17:29.608659","2020-11-13 14:17:29.608282","1d5e594f-b8b0-4e96-9165-92023b3057b0","31353"
"255901","164","2090",,"true","1680",,,"NULL","2020-11-13 14:17:29.853606","2020-11-13 14:17:29.853103","5128930d-5167-4990-8452-c8bd61786f2a","31355"
"255901","167","2091",,"true","1680",,,"NULL","2020-11-13 14:17:29.878924","2020-11-13 14:17:29.878213","fc32ccba-7a0d-4893-bca8-4190d2855f48","31359"
"255901","171","2090",,"false","1680",,,"NULL","2020-11-13 14:17:29.904648","2020-11-13 14:17:29.904036","0ccb7962-3b2d-48df-9eb5-1408e4733ebd","31362"
"255901","173","2090",,"true","1679",,,"NULL","2020-11-13 14:17:29.912249","2020-11-13 14:17:29.911372","8b687028-e1f9-4af4-aa26-9197a514f852","31364"
"255901","179","2090",,"false","1677",,,"NULL","2020-11-13 14:17:29.941483","2020-11-13 14:17:29.940981","6df6abd5-3bc9-4566-9800-5a85bbd5b62c","31368"
"255901","177","2091",,"true","1678","1613",,"NULL","2020-11-13 14:17:29.990909","2020-11-13 14:17:29.985841","fc2fdad3-6659-4c03-94bf-8ad6b05703e0","31373"
"255901","184","2090",,"false","1680",,,"NULL","2020-11-13 14:17:30.037749","2020-11-13 14:17:30.037296","11a555fd-dd28-4317-993e-965c4b4163fa","31377"
"255901","189","2090",,"true","1681",,,"NULL","2020-11-13 14:17:30.060701","2020-11-13 14:17:30.059645","c6f7f38e-5d5e-4183-9621-b5978a9d821a","31380"
"255901","192","2091",,"true","1679",,,"NULL","2020-11-13 14:17:30.087138","2020-11-13 14:17:30.086472","4499e7b0-f328-48b0-a6c8-3de7b34ca8cf","31383"
"255901","196","2090",,"true","1679",,,"NULL","2020-11-13 14:17:30.111924","2020-11-13 14:17:30.111597","03794e60-eb29-4578-8422-8535ecad5e1b","31387"
"255901","201","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.141142","2020-11-13 14:17:30.140758","08cc3c7e-2223-4c07-b1fc-70867c2d3f2f","31392"
"255901","206","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.173053","2020-11-13 14:17:30.172671","58945ecb-18cc-49fd-9961-d22ee470d4a7","31397"
"255901","209","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.195179","2020-11-13 14:17:30.194755","bd1c3c00-99a0-4a30-8e27-0641d743a162","31400"
"255901","212","2090",,"true","1678",,,"NULL","2020-11-13 14:17:30.213606","2020-11-13 14:17:30.213226","199bcbce-65fd-4a88-a309-e580786220b9","31403"
"255901","214","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.224081","2020-11-13 14:17:30.223719","3f20e4fd-3b80-40e3-933e-708fd2d89aa2","31405"
"255901","217","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.244454","2020-11-13 14:17:30.244138","d0796f10-744f-4126-9fff-d03718bfd808","31408"
"255901","219","2090",,"true","1681",,,"NULL","2020-11-13 14:17:30.262382","2020-11-13 14:17:30.261855","912bfe61-4b15-470f-ac88-ad36c304bce2","31410"
"255901","222","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.272241","2020-11-13 14:17:30.271863","f5883173-76de-441f-a033-e64ec38da806","31413"
"255901","224","2090",,"true","1679",,,"NULL","2020-11-13 14:17:30.294455","2020-11-13 14:17:30.294100","6b945e14-e8cb-48dc-a494-89623d52e2b1","31415"
"255901","226","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.303125","2020-11-13 14:17:30.302614","ca8e27f2-d4cf-49c1-a788-55bf8029e010","31417"
"255901","230","2091",,"true","1679",,,"NULL","2020-11-13 14:17:30.329207","2020-11-13 14:17:30.328907","19c20fa6-52be-4bb9-85e9-4a7529bc654c","31421"
"255901","232","2090",,"true","1679",,,"NULL","2020-11-13 14:17:30.341816","2020-11-13 14:17:30.341515","2d805de2-db9f-4c19-a5ed-b1433b39e225","31423"
"255901","235","2091",,"true","1677",,,"NULL","2020-11-13 14:17:30.362725","2020-11-13 14:17:30.362323","f39bf4d4-c548-4182-adab-e0f6882e8a8f","31426"
"255901","238","2091",,"true","1680",,,"NULL","2020-11-13 14:17:30.383384","2020-11-13 14:17:30.382750","11a648fb-10f5-45fe-bb29-a6fc29d77c26","31429"
"255901","240","2090",,"true","1677",,,"NULL","2020-11-13 14:17:30.395431","2020-11-13 14:17:30.395002","2f6ba106-54a0-4391-b40f-a5ffdaaae447","31431"
"255901","241","2090",,"true","1679",,,"NULL","2020-11-13 14:17:30.406723","2020-11-13 14:17:30.406192","17b805aa-3796-4522-9947-662f26435bfe","31432"
"255901","244","2091",,"false",,,,"NULL","2020-11-13 14:17:30.429148","2020-11-13 14:17:30.428555","bb19e5d6-2380-4814-b369-49f750b8592b","31435"
"255901","245","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.440359","2020-11-13 14:17:30.440028","83465fad-4e82-4916-8208-326f47974688","31437"
"255901","248","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.462675","2020-11-13 14:17:30.462077","27f5c94a-770d-4d8d-b774-07a3b6cf9c3d","31439"
"255901","251","2091",,"false","1679",,,"NULL","2020-11-13 14:17:30.471933","2020-11-13 14:17:30.471528","1def81e0-f654-4c92-9360-19645f3bba1c","31442"
"255901","252","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.496517","2020-11-13 14:17:30.495899","1eeb11fd-76bd-429b-b844-680fee97927b","31443"
"255901","255","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.513606","2020-11-13 14:17:30.513269","518d679d-24cd-40de-be6e-32ec7c9e9f81","31446"
"255901","256","2091",,"false","1679",,,"NULL","2020-11-13 14:17:30.521751","2020-11-13 14:17:30.521137","ca6be84a-03da-4cb5-82af-dc178b1874f9","31447"
"255901","258","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.534116","2020-11-13 14:17:30.533662","d051b73e-0a18-4a74-9765-88510c10bba1","31449"
"255901","260","2090",,"true","1681",,,"NULL","2020-11-13 14:17:30.546144","2020-11-13 14:17:30.545813","f653761b-4726-49ca-a78c-7aa4ebd5f78e","31451"
"255901","262","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.564807","2020-11-13 14:17:30.564296","f34eae10-6da0-4863-9f44-8850013810ba","31453"
"255901","267","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.587651","2020-11-13 14:17:30.587298","0aace5c2-57fd-4ee4-9284-8aa3f9fb6505","31457"
"255901","273","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.637349","2020-11-13 14:17:30.636336","535cfc98-8b80-4d00-82a0-60d0071a56e9","31464"
"255901","276","2090",,"false","1680",,,"NULL","2020-11-13 14:17:30.655053","2020-11-13 14:17:30.654590","4f553bc2-e8f9-455a-873e-07e3499544cc","31467"
"255901","281","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.689197","2020-11-13 14:17:30.688833","88d9c595-a290-4732-986b-20b5a82dbcf8","31472"
"255901","284","2090",,"false","1680",,,"NULL","2020-11-13 14:17:30.710570","2020-11-13 14:17:30.710174","80d16652-fafc-4fb5-b5d0-a21d1d2394ee","31475"
"255901","286","2091",,"true",,,,"NULL","2020-11-13 14:17:30.729153","2020-11-13 14:17:30.728392","a3522439-dfcf-4e29-91ea-97f9b434656b","31477"
"255901","288","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.742916","2020-11-13 14:17:30.742573","8ef85664-4b55-4c24-adeb-1a2e54126408","31480"
"255901","291","2090",,"true","1681",,,"NULL","2020-11-13 14:17:30.760455","2020-11-13 14:17:30.760082","1fb51a32-231a-40da-9f6f-65e4c51a5c0c","31482"
"255901","294","2091",,"true","1677",,,"NULL","2020-11-13 14:17:30.781895","2020-11-13 14:17:30.781257","75df7b58-38cd-4d74-8c9d-da57c6d60d2e","31485"
"255901","298","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.808503","2020-11-13 14:17:30.808136","7b3893e7-3a3c-47eb-84b6-db152b1e30e3","31489"
"255901","300","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.817604","2020-11-13 14:17:30.817194","b488df45-c547-4723-b15a-7b337097ee28","31491"
"255901","301","2091",,"true","1681",,,"NULL","2020-11-13 14:17:30.827933","2020-11-13 14:17:30.827334","ad32c44f-6481-4650-bbca-43765aadbc11","31492"
"255901","303","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.838512","2020-11-13 14:17:30.838203","27f6226a-e02f-416b-afbc-05440145a1a9","31494"
"255901","306","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.857898","2020-11-13 14:17:30.857335","fbb934d9-3995-4f36-8ee0-9f0d06862a33","31497"
"255901","308","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.868499","2020-11-13 14:17:30.868084","b597b9aa-859e-4caa-a761-62ddc635e96c","31499"
"255901","310","2090",,"true","1678",,,"NULL","2020-11-13 14:17:30.882673","2020-11-13 14:17:30.882304","758bc570-1563-411e-9e96-4535ad0b877d","31501"
"255901","312","2090",,"false","1678","1613",,"NULL","2020-11-13 14:17:30.897187","2020-11-13 14:17:30.896748","e6a26584-77cf-4f9d-99bd-af72f6ef2011","31503"
"255901","314","2091",,"true","1681",,,"NULL","2020-11-13 14:17:30.910343","2020-11-13 14:17:30.910026","ce4a70f9-3ed8-4624-ab41-e9dc71bd79d5","31505"
"255901","316","2091",,"true","1680",,,"NULL","2020-11-13 14:17:30.923787","2020-11-13 14:17:30.923419","6c4dac48-e902-4647-abe9-ee97ee682131","31507"
"255901","110","2090",,"true","1680",,,"NULL","2020-11-13 14:17:29.269549","2020-11-13 14:17:29.269138","7dfd8f5e-b532-48c5-9fd6-43969a42431b","31302"
"255901","116","2091",,"false","1677",,,"NULL","2020-11-13 14:17:29.301593","2020-11-13 14:17:29.301195","88acdefa-937a-4379-8760-fc293561a69f","31307"
"255901","118","2090",,"false","1680",,,"NULL","2020-11-13 14:17:29.322358","2020-11-13 14:17:29.321927","8c65fd0b-196a-44b7-b46c-6cbd0bbc59ba","31309"
"255901","123","2091",,"true","1677",,,"NULL","2020-11-13 14:17:29.350262","2020-11-13 14:17:29.349765","d668a676-9719-4bd8-bf5e-cccc43205ba5","31314"
"255901","127","2090",,"true","1677",,,"NULL","2020-11-13 14:17:29.379958","2020-11-13 14:17:29.379540","38e67a35-516a-4f6d-850d-b74abdcbdc20","31318"
"255901","131","2090",,"false","1681",,,"NULL","2020-11-13 14:17:29.405166","2020-11-13 14:17:29.404729","d5755570-5956-43a8-9453-031ba45cef4b","31322"
"255901","140","2090",,"true","1680",,,"NULL","2020-11-13 14:17:29.462073","2020-11-13 14:17:29.461658","231d8c1d-980a-4679-a30b-4de1acd56761","31331"
"255901","142","2090",,"true","1679",,,"NULL","2020-11-13 14:17:29.479789","2020-11-13 14:17:29.479435","05ecdabb-7366-4776-b26d-d5e59690db6a","31333"
"255901","144","2090",,"true","1679",,,"NULL","2020-11-13 14:17:29.494492","2020-11-13 14:17:29.493401","6d7761f4-2608-49b4-8d3d-da1521cb54d7","31335"
"255901","148","2090",,"false","1677",,,"NULL","2020-11-13 14:17:29.519249","2020-11-13 14:17:29.518550","674884a5-55a8-4023-a13e-525ab89b86ce","31339"
"255901","151","2091",,"true","1679",,,"NULL","2020-11-13 14:17:29.537614","2020-11-13 14:17:29.537271","87fd72bb-05c1-4643-aa9b-4eca88156fe2","31342"
"255901","153","2091",,"false","1681",,,"NULL","2020-11-13 14:17:29.557051","2020-11-13 14:17:29.556042","75fb4198-e191-4df9-a430-05642a2f62f5","31344"
"255901","157","2090",,"false","1680",,,"NULL","2020-11-13 14:17:29.582517","2020-11-13 14:17:29.582081","04088b10-0cff-4617-8527-383bb5a701d4","31348"
"255901","161","2090",,"true","1678",,,"NULL","2020-11-13 14:17:29.605324","2020-11-13 14:17:29.604912","62efb209-7639-4432-85f6-6284baed0e71","31352"
"255901","165","2091",,"false","1679",,,"NULL","2020-11-13 14:17:29.853143","2020-11-13 14:17:29.852543","96075a24-d487-4568-a213-fd708ba4e22f","31354"
"255901","169","2091",,"false","1679",,,"NULL","2020-11-13 14:17:29.885416","2020-11-13 14:17:29.884914","6547f924-366f-4ed7-b844-69878b4c4ecc","31360"
"255901","172","2090",,"true","1678",,,"NULL","2020-11-13 14:17:29.908212","2020-11-13 14:17:29.907814","0a90c087-6244-42f1-b15f-aeb39ac65c4b","31363"
"255901","174","2091",,"false","1679",,,"NULL","2020-11-13 14:17:29.928670","2020-11-13 14:17:29.928210","c8095e92-3853-4f66-ba5d-0b73e67644ad","31366"
"255901","176","2091",,"false","1679",,,"NULL","2020-11-13 14:17:29.937412","2020-11-13 14:17:29.936863","5d162c3a-6708-466b-a8a1-1b13a099b522","31367"
"255901","178","2091",,"true","1678",,,"NULL","2020-11-13 14:17:29.951730","2020-11-13 14:17:29.951421","8440de5e-18e2-438c-8104-36de3b65e747","31369"
"255901","182","2090",,"true","1678",,,"NULL","2020-11-13 14:17:29.974715","2020-11-13 14:17:29.974132","16866dc1-d96f-4d51-8a03-26146138ca6b","31370"
"255901","180","2091",,"true","1677",,,"NULL","2020-11-13 14:17:29.990902","2020-11-13 14:17:29.985677","84f8918f-01bb-488e-9182-9a7b7894c0b7","31372"
"255901","187","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.037549","2020-11-13 14:17:30.037215","dbdbdf85-a475-45bd-b115-c296278d47b1","31376"
"255901","188","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.060303","2020-11-13 14:17:30.059641","baa8b2d6-acf2-4697-a4f7-17f14783d508","31379"
"255901","191","2091",,"true","1678",,,"NULL","2020-11-13 14:17:30.067814","2020-11-13 14:17:30.067484","caf8da4a-8328-41ce-9895-58bd5a6b12d7","31382"
"255901","195","2090",,"true","1679",,,"NULL","2020-11-13 14:17:30.095721","2020-11-13 14:17:30.095279","f50e03d9-f980-43cc-b582-00bf3ca37b37","31386"
"255901","199","2091",,"false","1678",,,"NULL","2020-11-13 14:17:30.124976","2020-11-13 14:17:30.124615","3ed81149-2eb9-4e2c-9fd6-56387cae5f1a","31390"
"255901","200","2091",,"true","1678",,,"NULL","2020-11-13 14:17:30.136472","2020-11-13 14:17:30.135549","c6ef1f88-37aa-4ba9-bc26-e2161208dfb6","31391"
"255901","203","2091",,"true","1678",,,"NULL","2020-11-13 14:17:30.159113","2020-11-13 14:17:30.158637","579622ef-2679-4de7-a69c-290940375deb","31394"
"255901","205","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.170742","2020-11-13 14:17:30.170337","95d748ed-27d5-48d3-8c20-7525752cc022","31396"
"255901","210","2091",,"false","1678",,,"NULL","2020-11-13 14:17:30.198107","2020-11-13 14:17:30.197650","6292c91f-2fab-4596-80db-131b21de7d70","31401"
"255901","211","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.210236","2020-11-13 14:17:30.209897","374e0737-285a-4710-9aac-71be4ffa5350","31402"
"255901","213","2091",,"true","1678",,,"NULL","2020-11-13 14:17:30.220651","2020-11-13 14:17:30.220308","ed5e089d-ae57-4a62-bb0e-9c165bfaf062","31404"
"255901","218","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.247470","2020-11-13 14:17:30.247191","676e9cd6-5211-4820-9a4f-eaf0c76635ab","31409"
"255901","220","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.267268","2020-11-13 14:17:30.266843","5ed7c644-dfb3-4d3d-8ba6-f51a7f343734","31411"
"255901","223","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.290628","2020-11-13 14:17:30.290191","3e2a9bb6-96bf-448a-adc1-ea264525d28a","31414"
"255901","225","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.301893","2020-11-13 14:17:30.300897","febe64de-f1fc-4260-aeed-429cc60c666e","31416"
"255901","227","2091",,"false","1679",,,"NULL","2020-11-13 14:17:30.314581","2020-11-13 14:17:30.314260","1a4584dc-c5f8-4d8f-9b18-8e5efedee7a7","31418"
"255901","229","2090",,"false","1680",,,"NULL","2020-11-13 14:17:30.326330","2020-11-13 14:17:30.325540","db504b5c-058e-481f-a18b-e6b06753f7e3","31420"
"255901","231","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.338738","2020-11-13 14:17:30.338330","82cca2c7-bb37-445e-8e6b-73a80da06e3f","31422"
"255901","233","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.351278","2020-11-13 14:17:30.350854","18520905-fa47-4897-ad27-d7679c8d6da6","31424"
"255901","236","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.378680","2020-11-13 14:17:30.378243","dc840dd9-0f8e-4163-a58e-7013fbd23ee6","31428"
"255901","239","2091",,"false","1679",,,"NULL","2020-11-13 14:17:30.390027","2020-11-13 14:17:30.389651","70b417a0-1c44-4f6f-987a-96440c576bd8","31430"
"255901","243","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.411530","2020-11-13 14:17:30.411105","43b2b073-03ad-4ae9-95f8-d52286eede65","31433"
"255901","246","2090",,"false","1680",,,"NULL","2020-11-13 14:17:30.435015","2020-11-13 14:17:30.434418","f706c573-05d1-41f1-b0b9-82911e5f2eb4","31436"
"255901","247","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.444173","2020-11-13 14:17:30.443790","989db81f-1f5c-43b1-9bf3-130f38a3c72b","31438"
"255901","250","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.467770","2020-11-13 14:17:30.467385","c7b01874-876b-4d60-9bfc-ef970d820502","31441"
"255901","253","2091",,"false","1678",,,"NULL","2020-11-13 14:17:30.504727","2020-11-13 14:17:30.504068","80919d26-9b78-41d1-a5c5-178ca498ca4b","31444"
"255901","257","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.529568","2020-11-13 14:17:30.528323","060307ea-1c26-482e-b87b-1f2d9e5b13ee","31448"
"255901","263","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.564739","2020-11-13 14:17:30.564290","0a69b5a4-d9b5-4d5c-a324-dbedff6ac4e7","31454"
"255901","264","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.574593","2020-11-13 14:17:30.573177","ad2225ae-134e-47e0-b924-04793f87bc21","31455"
"255901","265","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.582655","2020-11-13 14:17:30.582168","b5d9fc2f-e170-4402-a052-067e8e632106","31456"
"255901","266","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.591863","2020-11-13 14:17:30.591388","93d253f0-67e0-4069-9264-d51cd555e052","31458"
"255901","268","2090",,"false","1679",,,"NULL","2020-11-13 14:17:30.602455","2020-11-13 14:17:30.601837","69eab35f-51cd-47d6-abb1-8c7d81bcdcd3","31459"
"255901","269","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.611596","2020-11-13 14:17:30.610954","1c922137-1b83-4a12-9ffa-11c83c810ced","31460"
"255901","271","2090",,"false","1680","1613",,"NULL","2020-11-13 14:17:30.622353","2020-11-13 14:17:30.621679","706c532c-9373-4133-b82a-a452ae020798","31462"
"255901","274","2090",,"true","1680",,,"NULL","2020-11-13 14:17:30.642979","2020-11-13 14:17:30.642540","949d5b10-b709-41f5-9e2b-4321a57c233b","31465"
"255901","277","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.664057","2020-11-13 14:17:30.663715","2294d049-d9a8-4b3c-b16b-82713c73a7b0","31468"
"255901","279","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.676419","2020-11-13 14:17:30.674292","e07c95c9-464c-485a-bc15-28fe8f5cd350","31470"
"255901","280","2090",,"false","1681",,,"NULL","2020-11-13 14:17:30.686326","2020-11-13 14:17:30.684335","240be4db-17cb-4f2c-8938-79115d3826e1","31471"
"255901","283","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.703557","2020-11-13 14:17:30.703130","359a4c00-a8d9-4fed-b2d3-322a9fdcde74","31473"
"255901","285","2091",,"false","1678",,,"NULL","2020-11-13 14:17:30.715149","2020-11-13 14:17:30.714777","99026ef9-20eb-4a9a-a0bf-b2c1e5e8613b","31476"
"255901","289","2090",,"false","1681",,,"NULL","2020-11-13 14:17:30.737386","2020-11-13 14:17:30.736914","83108568-4778-4c9e-894d-0a42fe22b3c9","31479"
"255901","293","2091",,"false","1678",,,"NULL","2020-11-13 14:17:30.773372","2020-11-13 14:17:30.772355","4018e895-0b1a-4ea6-b8c2-5c1fa2e19216","31484"
"255901","296","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.792100","2020-11-13 14:17:30.791566","8e3ecc3e-9908-4ad6-a862-aa3798942a2e","31487"
"255901","297","2091",,"true","1678",,,"NULL","2020-11-13 14:17:30.801376","2020-11-13 14:17:30.800827","0893c78c-5938-4676-ae5b-4ac492866c20","31488"
"255901","299","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.812833","2020-11-13 14:17:30.812462","6c748233-299b-4df8-abe2-88b590dbdf89","31490"
"255901","304","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.842928","2020-11-13 14:17:30.842628","30f2efe5-267e-4d20-969d-94ebabf41bb3","31495"
"255901","305","2091",,"false","1677",,,"NULL","2020-11-13 14:17:30.855693","2020-11-13 14:17:30.855242","ea1e582b-de01-4b49-9424-3277e472ccb0","31496"
"255901","307","2091",,"false","1678",,,"NULL","2020-11-13 14:17:30.865265","2020-11-13 14:17:30.864835","146740a9-0280-4673-8648-41bfc48f0772","31498"
"255901","309","2090",,"false","1677",,,"NULL","2020-11-13 14:17:30.881472","2020-11-13 14:17:30.880815","8f62f104-b6b5-4e26-a950-e783c4c4ee24","31500"
"255901","311","2091",,"false","1681",,,"NULL","2020-11-13 14:17:30.892492","2020-11-13 14:17:30.891065","7eb3e2ea-a642-4bc5-a6f8-0efb1efcf12b","31502"
"255901","313","2090",,"true","1677",,,"NULL","2020-11-13 14:17:30.908258","2020-11-13 14:17:30.907830","9ac92276-10b8-4646-bef6-cabbaa30cfbf","31504"
"255901","315","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.919333","2020-11-13 14:17:30.918928","dbab76fc-2b0f-44df-be6f-bad412ead4e9","31506"
"255901","320","2090",,"false","1678",,,"NULL","2020-11-13 14:17:30.944746","2020-11-13 14:17:30.944388","2cdadf40-8fc7-4417-a46c-0a9634435ec5","31510"
"255901","317","2090",,"true","1677",,,"NULL","2020-11-13 14:17:30.934651","2020-11-13 14:17:30.934313","d03a85cd-d11a-493e-88f4-b10a1c7309e0","31508"
"255901","322","2091",,"false","1680",,,"NULL","2020-11-13 14:17:30.969444","2020-11-13 14:17:30.968375","3de8905b-944a-4eed-977d-7ea229c2e65d","31514"
"255901","328","2091",,"false","1678",,,"NULL","2020-11-13 14:17:31.004551","2020-11-13 14:17:31.004086","6fc8cce5-5043-4dcf-b1e8-54342c0a6b13","31519"
"255901","333","2091",,"true","1678",,,"NULL","2020-11-13 14:17:31.038963","2020-11-13 14:17:31.038606","57e79d18-3687-4f6a-985d-3daa90127cb9","31525"
"255901","337","2091",,"false","1678",,,"NULL","2020-11-13 14:17:31.060617","2020-11-13 14:17:31.060297","5b81c260-ea2b-4ea4-9dcd-54ee6bbcb22c","31528"
"255901","338","2090",,"true","1677",,,"NULL","2020-11-13 14:17:31.073404","2020-11-13 14:17:31.073081","fcf63227-5936-4580-b562-e3878115a127","31530"
"255901","341","2090",,"true","1679",,,"NULL","2020-11-13 14:17:31.087071","2020-11-13 14:17:31.086726","23966067-420f-4a3e-94c5-f8eb12a2d8fe","31532"
"255901","342","2091",,"false","1680",,,"NULL","2020-11-13 14:17:31.107445","2020-11-13 14:17:31.106989","b63c7a88-8f8d-42b7-9814-5deca2a67b5f","31535"
"255901","346","2091",,"false","1681",,,"NULL","2020-11-13 14:17:31.117373","2020-11-13 14:17:31.116702","eb73d5b5-634c-4a2d-ba85-ffc3c074da76","31537"
"255901","348","2090",,"false","1677",,,"NULL","2020-11-13 14:17:31.125386","2020-11-13 14:17:31.124850","3dd649e3-576f-4556-ad2c-e849e005477f","31538"
"255901","349","2090",,"false","1680",,,"NULL","2020-11-13 14:17:31.136132","2020-11-13 14:17:31.135636","938461d8-3f9b-4d4b-b750-e28b6edb0701","31540"
"255901","352","2091",,"true","1679",,,"NULL","2020-11-13 14:17:31.153009","2020-11-13 14:17:31.152382","2485fc37-5a59-4072-a628-a1831ee5bfb5","31542"
"255901","354","2090",,"false","1680",,,"NULL","2020-11-13 14:17:31.169970","2020-11-13 14:17:31.169582","79fef33e-2059-422c-b0e9-ebe5d531e006","31545"
"255901","356","2091",,"false","1679",,,"NULL","2020-11-13 14:17:31.182695","2020-11-13 14:17:31.182347","4ad8cc0b-9d2a-4c4a-a903-bb38d8255530","31547"
"255901","361","2091",,"true",,,,"NULL","2020-11-13 14:17:31.213030","2020-11-13 14:17:31.212482","f97496fd-04aa-41b3-ac26-9f5bb5e1e7e6","31552"
"255901","368","2090",,"false","1677",,,"NULL","2020-11-13 14:17:31.258715","2020-11-13 14:17:31.258363","3708125b-64ec-4680-98d6-257e1ac66166","31559"
"255901","370","2090",,"true","1681",,,"NULL","2020-11-13 14:17:31.279395","2020-11-13 14:17:31.278490","6145c6d9-815a-46e6-942e-cc4848ca4450","31561"
"255901","374","2091",,"false","1677",,,"NULL","2020-11-13 14:17:31.307762","2020-11-13 14:17:31.307347","4e66ec2b-8bdf-4dcf-8d08-6e82cf44b328","31566"
"255901","379","2091",,"true","1677",,,"NULL","2020-11-13 14:17:31.331783","2020-11-13 14:17:31.331292","0ec67ee0-fe28-45c6-9e1a-5cc4c821d35d","31570"
"255901","381","2090",,"false","1679",,,"NULL","2020-11-13 14:17:31.348970","2020-11-13 14:17:31.348443","7b6e939e-c25a-4453-bb21-55db1c3275bc","31572"
"255901","385","2091",,"false","1680",,,"NULL","2020-11-13 14:17:31.388291","2020-11-13 14:17:31.387859","d7ee4c95-6d28-4522-a660-a9e101001dc1","31575"
