assessmentidentifier,identificationcode,namespace,assessmentitemcategorydescriptorid,maxrawscore,itemtext,correctresponse,expectedtimeassessed,nomenclature,assessmentitemuri,discriminator,createdate,lastmodifieddate,id,changeversion
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279450","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.901674","2020-11-13 14:16:17.901541","e4d2403d-3ab9-4fe2-85ce-cd3b10ea9ec5","13525"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.909592","2020-11-13 14:16:17.909368","8236cddb-f00f-4758-8057-4ef5bf4c91ed","13528"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900336","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.926958","2020-11-13 14:16:17.926808","a192bdc5-ec93-442c-b552-aaf11dd7e13d","13534"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:18.178994","2020-11-13 14:16:18.178811","e063cbf1-e876-476e-83df-81420d2bed56","13541"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900345","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:18.188273","2020-11-13 14:16:18.188061","3978523e-5467-4a35-a935-25cf70de4cd6","13543"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1421","uri://ed-fi.org/Assessment/Assessment.xml","175","1.00000","Michael paid a total of $48 for 4 pizzas. He used a coupon for $4 off the entire order. What is the equation to determine the regular price of 1 pizza, p?",,,,,"NULL","2020-11-13 14:16:18.199373","2020-11-13 14:16:18.199245","82bfc328-0397-4a19-842c-a3e71bae0f01","13548"
"MP-2013-Mathematics-Seventh grade","DBRDY_18_7_1422","uri://ed-fi.org/Assessment/Assessment.xml","165","1.00000","A roll of 40 quarters weighs 8 ounces. Which proportion can be used to find the weight in ounces, w, of 200 quarters?",,,,,"NULL","2020-11-13 14:16:18.205478","2020-11-13 14:16:18.205163","6cc6d32c-ff2b-483f-8af3-57f6f066dc1f","13550"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909947","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.389720","2020-11-13 14:16:17.389570","23ca2c22-73ce-48f1-868a-9f21a42a55b9","13390"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909953","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.403581","2020-11-13 14:16:17.403427","5b8395de-5ef5-4bac-8033-381586e8a905","13396"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909955","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.407190","2020-11-13 14:16:17.406938","e7f41bfc-9dff-4e92-8efe-4eb9ab854377","13398"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909957","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.411189","2020-11-13 14:16:17.410991","4d63721d-af77-4d85-bd67-c64f90865c85","13400"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909959","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.416561","2020-11-13 14:16:17.416401","98ff5187-7b0c-4ea6-aff2-7530fcbda6d4","13402"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909962","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.429744","2020-11-13 14:16:17.429554","bf5dbeb7-e06d-4800-bfc1-d302bf94259b","13407"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909969","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.443509","2020-11-13 14:16:17.443307","5e8b3e63-8a84-4eae-8693-6ed50580672f","13412"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909970","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.449114","2020-11-13 14:16:17.448918","00b4d13e-b12b-41cd-985a-7ad3e685c906","13413"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081544","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.458939","2020-11-13 14:16:17.458646","9ade2654-c4e9-455f-b652-d23cbe9be69b","13417"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081549","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.467438","2020-11-13 14:16:17.466728","8f6f641d-e4ee-4a5e-a799-e779547d8e64","13421"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081552","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.474984","2020-11-13 14:16:17.474775","e8a5f5a2-d567-403f-9402-8cddf376dbb6","13424"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081554","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.479713","2020-11-13 14:16:17.479495","5fa07611-85d3-4398-92cc-7b66632c6890","13426"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081557","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.518217","2020-11-13 14:16:17.518026","21f34c77-8f24-4fbb-80a8-d315d1dcefd4","13429"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081561","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.528985","2020-11-13 14:16:17.528846","143054ae-3b03-42a5-904e-8b33d973dbb5","13433"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652074","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.537271","2020-11-13 14:16:17.536750","19806c67-b1b7-4dc0-9ea3-8ba32065e4c8","13436"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652077","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.545573","2020-11-13 14:16:17.544757","ab0cdcd5-5eb2-46b2-aa5f-ba74d039410b","13439"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652080","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.552495","2020-11-13 14:16:17.552332","1f217905-3277-4e61-baf0-8d14c506151d","13442"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652085","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.564686","2020-11-13 14:16:17.564562","80e119e4-a564-44b4-8a76-c7c707838f7a","13447"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652088","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.573301","2020-11-13 14:16:17.573101","3547b7ed-7817-440e-87e7-9d36547c0605","13450"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","0","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.583646","2020-11-13 14:16:17.581949","851a4f8b-120b-4142-8774-f3d24b28fdad","13453"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228744","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.593322","2020-11-13 14:16:17.593143","de24988a-ef57-4305-ac4b-bd3e9d367670","13457"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228747","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.601162","2020-11-13 14:16:17.601022","438dd240-9028-41ce-8bc6-49eea1a892f7","13460"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228750","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.610815","2020-11-13 14:16:17.610667","cee98403-ebb4-4ff0-8803-4d9790a5047e","13465"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228753","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.617873","2020-11-13 14:16:17.617710","030dd138-4f17-4e8b-9929-572721b84f39","13467"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228757","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.626719","2020-11-13 14:16:17.626597","e675fdab-8642-4289-ac01-1002afe23df4","13471"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275828","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.642276","2020-11-13 14:16:17.642120","e5805ea6-bd8d-451a-bef9-ad2a45fe0ef6","13477"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275830","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.648168","2020-11-13 14:16:17.648037","01693cda-0dad-4058-b71e-120ad4f9c3c7","13479"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275833","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.656112","2020-11-13 14:16:17.655882","96b38402-c123-4463-b4f8-597ab07f275c","13482"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275838","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.666677","2020-11-13 14:16:17.666508","3713e513-fb84-4ea3-9d15-f1e3feb73b1c","13487"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275841","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.675671","2020-11-13 14:16:17.675512","4ef2ed78-e8ae-4a18-baf0-b27ea02a1f1b","13491"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275844","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.681633","2020-11-13 14:16:17.681434","4eef5fe8-03d9-4c19-8fc1-6ed083367c5f","13493"
"d128cfa6-b3df-430c-b671-c76d9822417d","9863602","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.689748","2020-11-13 14:16:17.689594","e1f8dd0d-9f52-4390-9d7d-354d2b984390","13496"
"d128cfa6-b3df-430c-b671-c76d9822417d","9863610","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.845344","2020-11-13 14:16:17.845046","3605ba8b-a225-44dd-b1c6-8f273b30d1dd","13501"
"d128cfa6-b3df-430c-b671-c76d9822417d","9863614","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.855909","2020-11-13 14:16:17.855611","fcbd557d-3a0f-497a-89e9-0aa2f3aaab79","13505"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279434","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.866345","2020-11-13 14:16:17.865760","72dc54fe-15dc-4fda-8105-2d9a6a742644","13509"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279438","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.876004","2020-11-13 14:16:17.875279","07c07d7a-87a9-4f16-9bb0-cc31362a5464","13513"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279441","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.884152","2020-11-13 14:16:17.883965","5602072c-78d5-42ba-9f8f-f694e94e4965","13517"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279445","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.891812","2020-11-13 14:16:17.891680","3c2303f6-dc7e-4e8b-a1c9-748677c1a05a","13520"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279448","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.897851","2020-11-13 14:16:17.897556","aca0bc74-abd8-402f-a1c5-9679f9fb149e","13523"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.908569","2020-11-13 14:16:17.908294","9c92685a-7d67-451e-bd91-f26b97451268","13527"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.918684","2020-11-13 14:16:17.918539","d407d28a-87aa-4a7d-b2c3-53e5f4c1ca29","13530"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900335","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.924694","2020-11-13 14:16:17.924538","c12f3ce8-1050-466c-a3cc-b0a6cc7a8c05","13533"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.934000","2020-11-13 14:16:17.933858","a8abd68f-bcd6-412f-8e09-ac0f0eb4fc77","13537"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:18.176393","2020-11-13 14:16:18.176089","edaa2f15-89a9-4a5e-8e3b-c65860b78a2d","13538"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900344","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:18.185486","2020-11-13 14:16:18.185336","67dcbd5b-f563-4193-9722-b11522b1ba21","13542"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909948","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.391290","2020-11-13 14:16:17.390730","708b6fc9-1eb4-45ea-b1f6-158f267c7798","13391"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909949","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.395294","2020-11-13 14:16:17.395011","338a1df4-5b1e-429e-813a-0294b051a2e6","13392"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909952","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.399400","2020-11-13 14:16:17.399133","ebaaf014-4d96-441a-8e4f-f80519ae3e15","13395"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909954","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.404645","2020-11-13 14:16:17.404522","d4e6312f-15f8-4066-a9fb-4caa31354cb1","13397"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909956","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.410274","2020-11-13 14:16:17.410154","84cfc47c-3cee-4b81-823d-f3cebe302f39","13399"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909958","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.413797","2020-11-13 14:16:17.413645","cbc3f57c-a34d-430e-8e94-5efb71916aba","13401"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909961","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.420183","2020-11-13 14:16:17.420055","30d9dde3-dd12-490c-a6d2-2e8b27306fcc","13404"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909965","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.429240","2020-11-13 14:16:17.429086","07fd3255-884b-4c0d-bfda-057c9f4e6ba5","13406"
"39576404-04d2-4c06-a0e7-e2cb27968d01","9909968","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.442925","2020-11-13 14:16:17.442779","992afc85-bf4b-4689-b103-601d9c52547a","13411"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081542","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.452094","2020-11-13 14:16:17.451965","831a954d-4dff-48c5-ac2e-458e2b079bf7","13415"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081543","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.456584","2020-11-13 14:16:17.455554","4d91600a-dcd3-4e3f-bb60-7771b57a969f","13416"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081547","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.461881","2020-11-13 14:16:17.461747","bc424e12-bc65-4bb1-8378-48fd2dd4f225","13419"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081548","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.466403","2020-11-13 14:16:17.466173","5a8da0e3-be4d-4210-a0c0-4029e1eb15ba","13420"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081551","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.472443","2020-11-13 14:16:17.472309","85a6771d-8a3f-42f5-9265-85b169287907","13423"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081555","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.481677","2020-11-13 14:16:17.481548","3f3560b8-8a61-4dc5-961a-788db535fe7b","13427"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081559","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.519371","2020-11-13 14:16:17.519148","5cdf000e-125b-4bc5-873b-3f46d85c4ad3","13430"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","11081560","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.528170","2020-11-13 14:16:17.527992","d26ca50f-c281-4f5d-93b0-4aab687bc113","13432"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","0","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.535593","2020-11-13 14:16:17.535350","66fc87e8-223c-4a9a-acd2-d2d257d5835f","13435"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652076","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.542301","2020-11-13 14:16:17.542071","ff453418-b3ce-4d4b-af9e-cac1e93fb52f","13438"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652078","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.547294","2020-11-13 14:16:17.547145","e0f5c8ff-eb9a-4e4d-afd2-488eb96d14db","13440"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652081","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.554235","2020-11-13 14:16:17.554076","a36c650d-802d-4800-8851-fc23036f9b4b","13443"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652083","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.559891","2020-11-13 14:16:17.559690","69c41393-036a-4519-9abe-1d190e4147bd","13445"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652084","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.564340","2020-11-13 14:16:17.564198","c4fa8a73-6a53-4ef2-a09d-cc2919310428","13446"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","9652087","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.570617","2020-11-13 14:16:17.570342","826efb5f-a699-4c8a-8c8b-6b1667508fee","13449"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228740","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.585844","2020-11-13 14:16:17.585653","50c6f96d-113c-4c9d-bf2e-7d37200f801d","13456"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228743","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.593256","2020-11-13 14:16:17.593090","ed956ea3-2c43-4510-a00f-208739f0571e","13458"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228746","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.601304","2020-11-13 14:16:17.600655","8c57d30a-5252-47be-a953-0ef28ee228c4","13461"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228749","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.607232","2020-11-13 14:16:17.606442","e47109e2-f79b-4cfc-97f4-1e2365803146","13463"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228752","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.614712","2020-11-13 14:16:17.614529","862696dd-7da7-452d-a5ce-ff3d4e2f4b8d","13466"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228755","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.622032","2020-11-13 14:16:17.621796","cf824129-564e-4b3d-95f5-e81c4518c201","13469"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228756","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.625977","2020-11-13 14:16:17.625748","c123e2a9-2347-4b89-a8ed-fce5c0e4d942","13470"
"19bcfe00-9c75-4d4f-ac2c-706e7479070f","11228758","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.630490","2020-11-13 14:16:17.630226","422d35d6-328c-49b1-a2bd-d0018e9eb8ef","13472"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275826","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.635649","2020-11-13 14:16:17.635426","c13290a1-4398-47d9-921b-6350130df6e7","13475"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275829","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.643515","2020-11-13 14:16:17.643375","994adf14-e21e-47d1-80d7-6a4550d8c6ca","13478"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275831","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.650226","2020-11-13 14:16:17.650075","4999a119-e4d5-43ca-bf16-4c672606a57c","13480"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275835","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.658584","2020-11-13 14:16:17.658315","f75c1d43-0650-4de6-80fc-86efad44e1f9","13484"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275836","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.663488","2020-11-13 14:16:17.663262","8ccdf50f-7380-48b8-8751-bc152500c52c","13485"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275839","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.670437","2020-11-13 14:16:17.670161","a89820df-5327-4a9c-b925-0315e34a270f","13488"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275842","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.675704","2020-11-13 14:16:17.675487","03a238f5-a346-4013-a789-f4568fabe89d","13490"
"3e0e2cac-847b-4ddd-93ec-925826552447","11275843","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.681439","2020-11-13 14:16:17.681280","ea87d9c6-0abb-4a75-ad57-4a5538ee7e0a","13492"
"d128cfa6-b3df-430c-b671-c76d9822417d","0","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.687230","2020-11-13 14:16:17.687020","58d7a584-62ec-418c-b67e-e75418baa786","13495"
"d128cfa6-b3df-430c-b671-c76d9822417d","9863603","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.691174","2020-11-13 14:16:17.691021","58b8c640-6a7c-473b-a1ed-b26835ae1d64","13497"
"d128cfa6-b3df-430c-b671-c76d9822417d","9863607","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.843699","2020-11-13 14:16:17.843405","96e12151-db44-4cce-a3ba-9d65b0dcbeb3","13500"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","0","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.856874","2020-11-13 14:16:17.856656","e9d58360-fab0-455e-8fc8-b52be4b8b9a7","13507"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279435","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.866844","2020-11-13 14:16:17.866639","a64fb5a0-b67e-465a-a426-0b191140074b","13510"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279439","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.876458","2020-11-13 14:16:17.876328","15a8b034-8be3-4506-991a-6e84e32f2771","13514"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279444","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.885965","2020-11-13 14:16:17.885814","d003f1b1-0e57-43ea-a748-c56b2e488e69","13518"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279446","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.893669","2020-11-13 14:16:17.893402","684d5307-ebde-437d-8552-ca8647b1a80f","13521"
"1a6a5d20-4758-4f45-848d-59f3f03ae425","11279447","uri://ed-fi.org/Assessment/Assessment.xml","164","1.00000",,,,,,"NULL","2020-11-13 14:16:17.897711","2020-11-13 14:16:17.897531","aaea4515-1abf-4667-a1f0-d0963ad2b161","13522"
