educationorganizationid,gradepointaveragetypedescriptorid,schoolyear,studentusi,termdescriptorid,iscumulative,gradepointaveragevalue,maxgradepointaveragevalue,createdate
"255901001","963","2011","819","2330","true","4.0000",,"2020-11-13 14:21:15.526775"
"255901001","963","2011","829","2330","true","4.0000",,"2020-11-13 14:21:15.537309"
"255901001","963","2011","832","2330","true","4.0000",,"2020-11-13 14:21:15.541307"
"255901001","963","2011","843","2330","true","4.0000",,"2020-11-13 14:21:15.554191"
"255901001","963","2011","862","2330","true","4.0000",,"2020-11-13 14:21:15.567734"
"255901001","963","2011","871","2330","true","4.0000",,"2020-11-13 14:21:15.581867"
"255901001","963","2011","880","2330","true","4.0000",,"2020-11-13 14:21:15.597163"
"255901001","963","2011","896","2330","true","4.0000",,"2020-11-13 14:21:15.610020"
"255901001","963","2011","903","2330","true","4.0000",,"2020-11-13 14:21:15.626757"
"255901001","963","2011","916","2330","true","4.0000",,"2020-11-13 14:21:15.642697"
"255901001","963","2011","923","2330","true","4.0000",,"2020-11-13 14:21:15.657656"
"255901001","963","2011","932","2330","true","4.0000",,"2020-11-13 14:21:15.670934"
"255901001","963","2011","943","2330","true","4.0000",,"2020-11-13 14:21:15.687515"
"255901001","963","2011","955","2330","true","4.0000",,"2020-11-13 14:21:15.700484"
"255901001","963","2011","960","2330","true","4.0000",,"2020-11-13 14:21:15.712493"
"255901001","963","2012","5","2330","true","4.0000",,"2020-11-13 14:21:15.719237"
"255901001","963","2012","18","2330","true","4.0000",,"2020-11-13 14:21:15.731075"
"255901001","963","2012","28","2330","true","4.0000",,"2020-11-13 14:21:15.747733"
"255901001","963","2012","42","2330","true","4.0000",,"2020-11-13 14:21:15.751065"
"255901001","963","2012","48","2330","true","4.0000",,"2020-11-13 14:21:15.762060"
"255901001","963","2012","54","2330","true","4.0000",,"2020-11-13 14:21:15.768982"
"255901001","963","2012","67","2330","true","4.0000",,"2020-11-13 14:21:15.783791"
"255901001","963","2012","79","2330","true","4.0000",,"2020-11-13 14:21:15.798140"
"255901001","963","2012","81","2330","true","4.0000",,"2020-11-13 14:21:15.807100"
"255901001","963","2012","107","2330","true","4.0000",,"2020-11-13 14:21:15.828323"
"255901001","963","2012","118","2330","true","4.0000",,"2020-11-13 14:21:15.843252"
"255901001","963","2012","120","2330","true","4.0000",,"2020-11-13 14:21:15.852600"
"255901001","963","2012","137","2330","true","4.0000",,"2020-11-13 14:21:15.866092"
"255901001","963","2012","148","2330","true","4.0000",,"2020-11-13 14:21:15.872784"
"255901001","963","2012","155","2330","true","4.0000",,"2020-11-13 14:21:15.886167"
"255901001","963","2012","164","2330","true","4.0000",,"2020-11-13 14:21:15.890171"
"255901001","963","2012","167","2330","true","4.0000",,"2020-11-13 14:21:15.895795"
"255901001","963","2012","170","2330","true","4.0000",,"2020-11-13 14:21:15.901970"
"255901001","963","2012","195","2330","true","4.0000",,"2020-11-13 14:21:15.917127"
"255901001","963","2012","221","2330","true","4.0000",,"2020-11-13 14:21:15.943675"
"255901001","963","2012","225","2330","true","4.0000",,"2020-11-13 14:21:15.957573"
"255901001","963","2012","227","2330","true","4.0000",,"2020-11-13 14:21:15.963289"
"255901001","963","2012","238","2330","true","4.0000",,"2020-11-13 14:21:15.977521"
"255901001","963","2012","262","2330","true","4.0000",,"2020-11-13 14:21:15.992937"
"255901001","963","2012","272","2330","true","4.0000",,"2020-11-13 14:21:16.004545"
"255901001","963","2012","276","2330","true","4.0000",,"2020-11-13 14:21:16.017717"
"255901001","963","2012","299","2330","true","4.0000",,"2020-11-13 14:21:16.032438"
"255901001","963","2012","302","2330","true","4.0000",,"2020-11-13 14:21:16.044737"
"255901001","963","2012","309","2330","true","4.0000",,"2020-11-13 14:21:16.055446"
"255901001","963","2012","320","2330","true","4.0000",,"2020-11-13 14:21:16.063369"
"255901001","963","2012","321","2330","true","4.0000",,"2020-11-13 14:21:16.071031"
"255901001","963","2012","328","2330","true","4.0000",,"2020-11-13 14:21:16.077967"
"255901001","963","2012","331","2330","true","4.0000",,"2020-11-13 14:21:16.087410"
"255901001","963","2012","355","2330","true","4.0000",,"2020-11-13 14:21:16.101205"
"255901001","963","2012","375","2330","true","4.0000",,"2020-11-13 14:21:16.128494"
"255901001","963","2012","388","2330","true","4.0000",,"2020-11-13 14:21:16.144652"
"255901001","963","2012","397","2330","true","4.0000",,"2020-11-13 14:21:16.162038"
"255901044","963","2011","412","2330","true","4.0000",,"2020-11-13 14:21:16.174095"
"255901044","963","2011","426","2330","true","4.0000",,"2020-11-13 14:21:16.187921"
"255901044","963","2011","447","2330","true","4.0000",,"2020-11-13 14:21:16.199551"
"255901044","963","2011","465","2330","true","4.0000",,"2020-11-13 14:21:16.214492"
"255901044","963","2011","504","2330","true","4.0000",,"2020-11-13 14:21:16.228123"
"255901044","963","2011","518","2330","true","4.0000",,"2020-11-13 14:21:16.243095"
"255901044","963","2011","525","2330","true","4.0000",,"2020-11-13 14:21:16.256440"
"255901044","963","2011","535","2330","true","4.0000",,"2020-11-13 14:21:16.273706"
"255901044","963","2011","558","2330","true","4.0000",,"2020-11-13 14:21:16.288034"
"255901044","963","2011","565","2330","true","4.0000",,"2020-11-13 14:21:16.303055"
"255901044","963","2011","585","2330","true","4.0000",,"2020-11-13 14:21:16.320627"
"255901044","963","2011","592","2330","true","4.0000",,"2020-11-13 14:21:16.331412"
"255901044","963","2011","599","2330","true","4.0000",,"2020-11-13 14:21:16.345303"
"255901044","963","2011","617","2330","true","4.0000",,"2020-11-13 14:21:16.360161"
"255901044","963","2011","632","2330","true","4.0000",,"2020-11-13 14:21:16.373396"
"255901044","963","2011","643","2330","true","4.0000",,"2020-11-13 14:21:16.391102"
"255901044","963","2011","673","2330","true","4.0000",,"2020-11-13 14:21:16.403760"
"255901044","963","2011","681","2330","true","4.0000",,"2020-11-13 14:21:16.418367"
"255901044","963","2011","702","2330","true","4.0000",,"2020-11-13 14:21:16.433424"
"255901044","963","2011","724","2330","true","4.0000",,"2020-11-13 14:21:16.447962"
"255901044","963","2011","721","2330","true","4.0000",,"2020-11-13 14:21:16.451818"
"255901044","963","2011","741","2330","true","4.0000",,"2020-11-13 14:21:16.712487"
"255901044","963","2011","765","2330","true","4.0000",,"2020-11-13 14:21:16.727936"
"255901044","963","2011","782","2330","true","4.0000",,"2020-11-13 14:21:16.741379"
"255901044","963","2011","804","2330","true","4.0000",,"2020-11-13 14:21:16.995644"
"255901044","963","2011","812","2330","true","4.0000",,"2020-11-13 14:21:17.008537"
"255901044","963","2011","831","2330","true","4.0000",,"2020-11-13 14:21:17.023251"
"255901044","963","2011","844","2330","true","4.0000",,"2020-11-13 14:21:17.038945"
"255901044","963","2011","867","2330","true","4.0000",,"2020-11-13 14:21:17.054350"
"255901044","963","2011","887","2330","true","4.0000",,"2020-11-13 14:21:17.068224"
"255901044","963","2011","902","2330","true","4.0000",,"2020-11-13 14:21:17.082368"
"255901044","963","2011","914","2330","true","4.0000",,"2020-11-13 14:21:17.097065"
"255901044","963","2011","928","2330","true","4.0000",,"2020-11-13 14:21:17.110299"
"255901044","963","2011","940","2330","true","4.0000",,"2020-11-13 14:21:17.124704"
"255901044","963","2011","956","2330","true","4.0000",,"2020-11-13 14:21:17.138967"
"255901044","963","2012","19","2330","true","4.0000",,"2020-11-13 14:21:17.154753"
"255901044","963","2012","31","2330","true","4.0000",,"2020-11-13 14:21:17.169688"
"255901044","963","2012","40","2330","true","4.0000",,"2020-11-13 14:21:17.181266"
"255901044","963","2012","64","2330","true","4.0000",,"2020-11-13 14:21:17.194434"
"255901044","963","2012","74","2330","true","4.0000",,"2020-11-13 14:21:17.201600"
"255901044","963","2012","76","2330","true","4.0000",,"2020-11-13 14:21:17.208288"
"255901001","963","2011","711","2330","true","4.0000",,"2020-11-13 14:21:15.396299"
"255901001","963","2011","854","2330","true","4.0000",,"2020-11-13 14:21:15.567766"
"255901001","963","2011","873","2330","true","4.0000",,"2020-11-13 14:21:15.583855"
"255901001","963","2011","886","2330","true","4.0000",,"2020-11-13 14:21:15.598078"
"255901001","963","2011","898","2330","true","4.0000",,"2020-11-13 14:21:15.611575"
"255901001","963","2011","908","2330","true","4.0000",,"2020-11-13 14:21:15.628104"
"255901001","963","2011","920","2330","true","4.0000",,"2020-11-13 14:21:15.644746"
"255901001","963","2011","926","2330","true","4.0000",,"2020-11-13 14:21:15.658228"
"255901001","963","2011","935","2330","true","4.0000",,"2020-11-13 14:21:15.672955"
"255901001","963","2011","939","2330","true","4.0000",,"2020-11-13 14:21:15.687886"
"255901001","963","2012","38","2330","true","4.0000",,"2020-11-13 14:21:15.747814"
"255901001","963","2012","61","2330","true","4.0000",,"2020-11-13 14:21:15.777906"
"255901001","963","2012","223","2330","true","4.0000",,"2020-11-13 14:21:15.946971"
"255901001","963","2012","270","2330","true","4.0000",,"2020-11-13 14:21:16.006293"
"255901001","963","2012","357","2330","true","4.0000",,"2020-11-13 14:21:16.113887"
"255901044","963","2011","484","2330","true","4.0000",,"2020-11-13 14:21:16.216626"
"255901044","963","2011","505","2330","true","4.0000",,"2020-11-13 14:21:16.230376"
"255901044","963","2011","522","2330","true","4.0000",,"2020-11-13 14:21:16.244271"
"255901044","963","2011","530","2330","true","4.0000",,"2020-11-13 14:21:16.258341"
"255901044","963","2011","532","2330","true","4.0000",,"2020-11-13 14:21:16.273727"
"255901044","963","2011","583","2330","true","4.0000",,"2020-11-13 14:21:16.318264"
"255901044","963","2011","610","2330","true","4.0000",,"2020-11-13 14:21:16.348711"
"255901044","963","2011","637","2330","true","4.0000",,"2020-11-13 14:21:16.375880"
"255901044","963","2011","651","2330","true","4.0000",,"2020-11-13 14:21:16.391548"
"255901044","963","2011","676","2330","true","4.0000",,"2020-11-13 14:21:16.405413"
"255901044","963","2011","683","2330","true","4.0000",,"2020-11-13 14:21:16.420967"
"255901044","963","2011","739","2330","true","4.0000",,"2020-11-13 14:21:16.464469"
"255901044","963","2011","762","2330","true","4.0000",,"2020-11-13 14:21:16.712654"
"255901044","963","2011","793","2330","true","4.0000",,"2020-11-13 14:21:16.753261"
"255901044","963","2011","807","2330","true","4.0000",,"2020-11-13 14:21:16.996360"
"255901044","963","2011","820","2330","true","4.0000",,"2020-11-13 14:21:17.010855"
"255901044","963","2011","828","2330","true","4.0000",,"2020-11-13 14:21:17.023177"
"255901044","963","2011","851","2330","true","4.0000",,"2020-11-13 14:21:17.039850"
"255901044","963","2011","877","2330","true","4.0000",,"2020-11-13 14:21:17.055750"
"255901044","963","2011","890","2330","true","4.0000",,"2020-11-13 14:21:17.070053"
"255901044","963","2011","905","2330","true","4.0000",,"2020-11-13 14:21:17.084883"
"255901044","963","2011","938","2330","true","4.0000",,"2020-11-13 14:21:17.112802"
"255901044","963","2011","948","2330","true","4.0000",,"2020-11-13 14:21:17.127514"
"255901044","963","2011","958","2330","true","4.0000",,"2020-11-13 14:21:17.141139"
"255901044","963","2012","32","2330","true","4.0000",,"2020-11-13 14:21:17.178186"
"255901044","963","2012","153","2330","true","4.0000",,"2020-11-13 14:21:17.277645"
"255901044","963","2012","232","2330","true","4.0000",,"2020-11-13 14:21:17.346109"
"255901044","963","2012","249","2330","true","4.0000",,"2020-11-13 14:21:17.363976"
"255901044","963","2012","254","2330","true","4.0000",,"2020-11-13 14:21:17.376908"
"255901044","963","2012","269","2330","true","4.0000",,"2020-11-13 14:21:17.391708"
"255901044","963","2012","318","2330","true","4.0000",,"2020-11-13 14:21:17.433784"
"255901044","963","2012","335","2330","true","4.0000",,"2020-11-13 14:21:17.447876"
"255901107","963","2011","411","2330","true","4.0000",,"2020-11-13 14:21:17.539525"
"255901107","963","2011","545","2330","true","4.0000",,"2020-11-13 14:21:17.734473"
"255901107","963","2011","603","2330","true","4.0000",,"2020-11-13 14:21:17.810404"
"255901107","963","2011","604","2330","true","4.0000",,"2020-11-13 14:21:17.830454"
"255901107","963","2011","634","2330","true","4.0000",,"2020-11-13 14:21:17.848665"
"255901107","963","2011","646","2330","true","4.0000",,"2020-11-13 14:21:17.861491"
"255901107","963","2011","659","2330","true","4.0000",,"2020-11-13 14:21:17.874654"
"255901107","963","2011","675","2330","true","4.0000",,"2020-11-13 14:21:17.914810"
"255901107","963","2011","694","2330","true","4.0000",,"2020-11-13 14:21:17.942470"
"255901107","963","2011","705","2330","true","4.0000",,"2020-11-13 14:21:17.956696"
"255901107","963","2011","714","2330","true","4.0000",,"2020-11-13 14:21:17.972446"
"255901107","963","2011","731","2330","true","4.0000",,"2020-11-13 14:21:17.998210"
"255901107","963","2011","752","2330","true","4.0000",,"2020-11-13 14:21:18.030243"
"255901107","963","2011","757","2330","true","4.0000",,"2020-11-13 14:21:18.043994"
"255901107","963","2011","766","2330","true","4.0000",,"2020-11-13 14:21:18.294813"
"255901107","963","2011","777","2330","true","4.0000",,"2020-11-13 14:21:18.310457"
"255901107","963","2011","787","2330","true","4.0000",,"2020-11-13 14:21:18.324261"
"255901107","963","2011","801","2330","true","4.0000",,"2020-11-13 14:21:18.338488"
"255901107","963","2011","814","2330","true","4.0000",,"2020-11-13 14:21:18.352628"
"255901107","963","2011","822","2330","true","4.0000",,"2020-11-13 14:21:18.364994"
"255901107","963","2011","827","2330","true","4.0000",,"2020-11-13 14:21:18.379049"
"255901107","963","2011","840","2330","true","4.0000",,"2020-11-13 14:21:18.396353"
"255901107","963","2011","847","2330","true","4.0000",,"2020-11-13 14:21:18.411158"
"255901107","963","2011","869","2330","true","4.0000",,"2020-11-13 14:21:18.460575"
"255901107","963","2012","70","2330","true","4.0000",,"2020-11-13 14:21:18.697218"
"255901107","963","2012","80","2330","true","4.0000",,"2020-11-13 14:21:18.710437"
"255901107","963","2012","100","2330","true","4.0000",,"2020-11-13 14:21:18.738330"
"255901107","963","2012","124","2330","true","4.0000",,"2020-11-13 14:21:18.778715"
"255901107","963","2012","131","2330","true","4.0000",,"2020-11-13 14:21:18.795599"
"255901107","963","2012","138","2330","true","4.0000",,"2020-11-13 14:21:18.810570"
"255901107","963","2012","162","2330","true","4.0000",,"2020-11-13 14:21:18.866880"
"255901107","963","2012","266","2330","true","4.0000",,"2020-11-13 14:21:19.033223"
"255901107","963","2012","278","2330","true","4.0000",,"2020-11-13 14:21:19.047976"
"255901107","963","2012","327","2330","true","4.0000",,"2020-11-13 14:21:19.138639"
"255901107","963","2012","398","2333","true","3.7143",,"2020-11-13 14:21:19.251483"
"255901107","963","2012","360","2333","true","3.8571",,"2020-11-13 14:21:19.297885"
"255901107","963","2012","341","2333","true","3.8571",,"2020-11-13 14:21:19.322174"
"255901107","963","2012","294","2333","true","3.5714",,"2020-11-13 14:21:19.422195"
"255901107","963","2012","208","2333","true","3.4286",,"2020-11-13 14:21:19.533945"
"255901107","963","2012","197","2333","true","3.5714",,"2020-11-13 14:21:19.563399"
"255901107","963","2012","56","2333","true","3.7143",,"2020-11-13 14:21:19.812871"
"255901107","963","2012","50","2333","true","3.5714",,"2020-11-13 14:21:19.826415"
"255901107","963","2012","37","2333","true","3.7143",,"2020-11-13 14:21:19.843417"
"255901107","963","2011","918","2333","true","3.4286",,"2020-11-13 14:21:19.960595"
"255901107","963","2011","883","2333","true","3.8571",,"2020-11-13 14:21:20.003103"
"255901107","963","2011","825","2333","true","3.8571",,"2020-11-13 14:21:20.107439"
"255901107","963","2011","821","2333","true","3.5714",,"2020-11-13 14:21:20.118330"
"255901107","963","2011","744","2333","true","3.7143",,"2020-11-13 14:21:20.243236"
"255901107","963","2011","731","2333","true","3.7143",,"2020-11-13 14:21:20.267772"
"255901107","963","2011","670","2333","true","3.8571",,"2020-11-13 14:21:20.358330"
"255901107","963","2011","568","2333","true","3.5714",,"2020-11-13 14:21:20.472836"
"255901107","963","2011","553","2333","true","3.8571",,"2020-11-13 14:21:20.491498"
"255901107","963","2011","548","2333","true","3.4286",,"2020-11-13 14:21:20.506763"
"255901107","963","2011","527","2333","true","3.7143",,"2020-11-13 14:21:20.536022"
"255901107","963","2011","517","2333","true","3.2857",,"2020-11-13 14:21:20.549820"
"255901107","963","2011","509","2333","true","3.4286",,"2020-11-13 14:21:20.568152"
"255901107","963","2011","450","2333","true","3.8571",,"2020-11-13 14:21:20.669115"
"255901107","963","2011","444","2333","true","3.8571",,"2020-11-13 14:21:20.684526"
"255901107","963","2011","418","2333","true","3.5714",,"2020-11-13 14:21:20.934950"
"255901107","963","2011","416","2333","true","3.8571",,"2020-11-13 14:21:20.949010"
"255901044","963","2011","769","2330","true","4.0000",,"2020-11-13 14:21:16.732236"
"255901044","963","2011","780","2330","true","4.0000",,"2020-11-13 14:21:16.741342"
"255901044","963","2011","788","2330","true","4.0000",,"2020-11-13 14:21:16.748839"
"255901044","963","2011","796","2330","true","4.0000",,"2020-11-13 14:21:16.994264"
"255901044","963","2011","811","2330","true","4.0000",,"2020-11-13 14:21:17.008346"
"255901044","963","2011","836","2330","true","4.0000",,"2020-11-13 14:21:17.024108"
"255901044","963","2011","853","2330","true","4.0000",,"2020-11-13 14:21:17.039735"
"255901044","963","2011","856","2330","true","4.0000",,"2020-11-13 14:21:17.053495"
"255901044","963","2011","882","2330","true","4.0000",,"2020-11-13 14:21:17.067831"
"255901044","963","2011","904","2330","true","4.0000",,"2020-11-13 14:21:17.083155"
"255901044","963","2011","913","2330","true","4.0000",,"2020-11-13 14:21:17.095781"
"255901044","963","2011","924","2330","true","4.0000",,"2020-11-13 14:21:17.099016"
"255901044","963","2011","937","2330","true","4.0000",,"2020-11-13 14:21:17.111080"
"255901044","963","2011","944","2330","true","4.0000",,"2020-11-13 14:21:17.128636"
"255901044","963","2011","952","2330","true","4.0000",,"2020-11-13 14:21:17.138801"
"255901044","963","2012","4","2330","true","4.0000",,"2020-11-13 14:21:17.146285"
"255901044","963","2012","14","2330","true","4.0000",,"2020-11-13 14:21:17.153849"
"255901044","963","2012","21","2330","true","4.0000",,"2020-11-13 14:21:17.162652"
"255901044","963","2012","23","2330","true","4.0000",,"2020-11-13 14:21:17.167797"
"255901044","963","2012","46","2330","true","4.0000",,"2020-11-13 14:21:17.183697"
"255901044","963","2012","62","2330","true","4.0000",,"2020-11-13 14:21:17.192838"
"255901044","963","2012","69","2330","true","4.0000",,"2020-11-13 14:21:17.196574"
"255901044","963","2012","75","2330","true","4.0000",,"2020-11-13 14:21:17.207005"
"255901044","963","2012","88","2330","true","4.0000",,"2020-11-13 14:21:17.210472"
"255901044","963","2012","99","2330","true","4.0000",,"2020-11-13 14:21:17.236562"
"255901044","963","2012","110","2330","true","4.0000",,"2020-11-13 14:21:17.251619"
"255901044","963","2012","144","2330","true","4.0000",,"2020-11-13 14:21:17.268012"
"255901044","963","2012","158","2330","true","4.0000",,"2020-11-13 14:21:17.278397"
"255901044","963","2012","165","2330","true","4.0000",,"2020-11-13 14:21:17.283059"
"255901044","963","2012","168","2330","true","4.0000",,"2020-11-13 14:21:17.288407"
"255901044","963","2012","182","2330","true","4.0000",,"2020-11-13 14:21:17.299607"
"255901044","963","2012","187","2330","true","4.0000",,"2020-11-13 14:21:17.306196"
"255901044","963","2012","196","2330","true","4.0000",,"2020-11-13 14:21:17.315160"
"255901044","963","2012","213","2330","true","4.0000",,"2020-11-13 14:21:17.321337"
"255901044","963","2012","219","2330","true","4.0000",,"2020-11-13 14:21:17.333430"
"255901044","963","2012","229","2330","true","4.0000",,"2020-11-13 14:21:17.336672"
"255901044","963","2012","236","2330","true","4.0000",,"2020-11-13 14:21:17.349194"
"255901044","963","2012","242","2330","true","4.0000",,"2020-11-13 14:21:17.360761"
"255901044","963","2012","253","2330","true","4.0000",,"2020-11-13 14:21:17.374671"
"255901044","963","2012","261","2330","true","4.0000",,"2020-11-13 14:21:17.390031"
"255901044","963","2012","280","2330","true","4.0000",,"2020-11-13 14:21:17.403334"
"255901044","963","2012","291","2330","true","4.0000",,"2020-11-13 14:21:17.417609"
"255901044","963","2012","296","2330","true","4.0000",,"2020-11-13 14:21:17.420796"
"255901044","963","2012","332","2330","true","4.0000",,"2020-11-13 14:21:17.436883"
"255901044","963","2012","334","2330","true","4.0000",,"2020-11-13 14:21:17.446886"
"255901044","963","2012","344","2330","true","4.0000",,"2020-11-13 14:21:17.451838"
"255901044","963","2012","348","2330","true","4.0000",,"2020-11-13 14:21:17.464868"
"255901044","963","2012","359","2330","true","4.0000",,"2020-11-13 14:21:17.479890"
"255901044","963","2012","373","2330","true","4.0000",,"2020-11-13 14:21:17.493552"
"255901044","963","2012","382","2330","true","4.0000",,"2020-11-13 14:21:17.506124"
"255901044","963","2012","393","2330","true","4.0000",,"2020-11-13 14:21:17.509637"
"255901044","963","2012","395","2330","true","4.0000",,"2020-11-13 14:21:17.521540"
"255901107","963","2011","405","2330","true","4.0000",,"2020-11-13 14:21:17.528848"
"255901107","963","2011","409","2330","true","4.0000",,"2020-11-13 14:21:17.537876"
"255901107","963","2011","414","2330","true","4.0000",,"2020-11-13 14:21:17.544946"
"255901107","963","2011","415","2330","true","4.0000",,"2020-11-13 14:21:17.551757"
"255901107","963","2011","418","2330","true","4.0000",,"2020-11-13 14:21:17.560994"
"255901107","963","2011","423","2330","true","4.0000",,"2020-11-13 14:21:17.566262"
"255901107","963","2011","429","2330","true","4.0000",,"2020-11-13 14:21:17.569432"
"255901107","963","2011","436","2330","true","4.0000",,"2020-11-13 14:21:17.580814"
"255901107","963","2011","457","2330","true","4.0000",,"2020-11-13 14:21:17.598345"
"255901107","963","2011","460","2330","true","4.0000",,"2020-11-13 14:21:17.609323"
"255901107","963","2011","464","2330","true","4.0000",,"2020-11-13 14:21:17.614627"
"255901107","963","2011","463","2330","true","4.0000",,"2020-11-13 14:21:17.620799"
"255901107","963","2011","472","2330","true","4.0000",,"2020-11-13 14:21:17.632790"
"255901107","963","2011","471","2330","true","4.0000",,"2020-11-13 14:21:17.637619"
"255901107","963","2011","473","2330","true","4.0000",,"2020-11-13 14:21:17.641810"
"255901107","963","2011","475","2330","true","4.0000",,"2020-11-13 14:21:17.646580"
"255901107","963","2011","478","2330","true","4.0000",,"2020-11-13 14:21:17.651890"
"255901107","963","2011","490","2330","true","4.0000",,"2020-11-13 14:21:17.666805"
"255901107","963","2011","501","2330","true","4.0000",,"2020-11-13 14:21:17.680517"
"255901107","963","2011","509","2330","true","4.0000",,"2020-11-13 14:21:17.685498"
"255901107","963","2011","510","2330","true","4.0000",,"2020-11-13 14:21:17.691393"
"255901107","963","2011","517","2330","true","4.0000",,"2020-11-13 14:21:17.705619"
"255901107","963","2011","533","2330","true","4.0000",,"2020-11-13 14:21:17.716825"
"255901107","963","2011","537","2330","true","4.0000",,"2020-11-13 14:21:17.722217"
"255901107","963","2011","541","2330","true","4.0000",,"2020-11-13 14:21:17.732115"
"255901107","963","2011","548","2330","true","4.0000",,"2020-11-13 14:21:17.740583"
"255901107","963","2011","549","2330","true","4.0000",,"2020-11-13 14:21:17.747709"
"255901107","963","2011","555","2330","true","4.0000",,"2020-11-13 14:21:17.755835"
"255901107","963","2011","556","2330","true","4.0000",,"2020-11-13 14:21:17.761745"
"255901107","963","2011","576","2330","true","4.0000",,"2020-11-13 14:21:17.777435"
"255901107","963","2011","584","2330","true","4.0000",,"2020-11-13 14:21:17.790293"
"255901107","963","2011","594","2330","true","4.0000",,"2020-11-13 14:21:17.804276"
"255901107","963","2011","609","2330","true","4.0000",,"2020-11-13 14:21:17.834480"
"255901107","963","2011","621","2330","true","4.0000",,"2020-11-13 14:21:17.846213"
"255901107","963","2011","640","2330","true","4.0000",,"2020-11-13 14:21:17.859116"
"255901107","963","2011","654","2330","true","4.0000",,"2020-11-13 14:21:17.874772"
"255901107","963","2011","660","2330","true","4.0000",,"2020-11-13 14:21:17.887166"
"255901107","963","2011","664","2330","true","4.0000",,"2020-11-13 14:21:17.891234"
"255901107","963","2011","672","2330","true","4.0000",,"2020-11-13 14:21:17.905351"
"255901107","963","2011","677","2330","true","4.0000",,"2020-11-13 14:21:17.918496"
"255901107","963","2011","690","2330","true","4.0000",,"2020-11-13 14:21:17.928923"
"255901107","963","2011","693","2330","true","4.0000",,"2020-11-13 14:21:17.939898"
"255901107","963","2011","701","2330","true","4.0000",,"2020-11-13 14:21:17.956359"
"255901107","963","2011","713","2330","true","4.0000",,"2020-11-13 14:21:17.970323"
"255901107","963","2011","725","2330","true","4.0000",,"2020-11-13 14:21:17.984901"
"255901107","963","2011","726","2330","true","4.0000",,"2020-11-13 14:21:17.988559"
"255901107","963","2011","734","2330","true","4.0000",,"2020-11-13 14:21:18.002073"
"255901107","963","2011","743","2330","true","4.0000",,"2020-11-13 14:21:18.012536"
"255901107","963","2011","749","2330","true","4.0000",,"2020-11-13 14:21:18.027222"
"255901107","963","2011","754","2330","true","4.0000",,"2020-11-13 14:21:18.041129"
"255901107","963","2011","758","2330","true","4.0000",,"2020-11-13 14:21:18.054437"
"255901107","963","2011","771","2330","true","4.0000",,"2020-11-13 14:21:18.295535"
"255901107","963","2011","775","2330","true","4.0000",,"2020-11-13 14:21:18.309089"
"255901107","963","2011","779","2330","true","4.0000",,"2020-11-13 14:21:18.322652"
"255901107","963","2011","795","2330","true","4.0000",,"2020-11-13 14:21:18.336029"
"255901044","963","2012","92","2330","true","4.0000",,"2020-11-13 14:21:17.221430"
"255901044","963","2012","94","2330","true","4.0000",,"2020-11-13 14:21:17.225906"
"255901044","963","2012","96","2330","true","4.0000",,"2020-11-13 14:21:17.233867"
"255901044","963","2012","101","2330","true","4.0000",,"2020-11-13 14:21:17.238808"
"255901044","963","2012","105","2330","true","4.0000",,"2020-11-13 14:21:17.244102"
"255901044","963","2012","106","2330","true","4.0000",,"2020-11-13 14:21:17.248852"
"255901044","963","2012","113","2330","true","4.0000",,"2020-11-13 14:21:17.252610"
"255901044","963","2012","121","2330","true","4.0000",,"2020-11-13 14:21:17.259491"
"255901044","963","2012","130","2330","true","4.0000",,"2020-11-13 14:21:17.263557"
"255901044","963","2012","152","2330","true","4.0000",,"2020-11-13 14:21:17.274400"
"255901044","963","2012","175","2330","true","4.0000",,"2020-11-13 14:21:17.290855"
"255901044","963","2012","186","2330","true","4.0000",,"2020-11-13 14:21:17.307562"
"255901044","963","2012","207","2330","true","4.0000",,"2020-11-13 14:21:17.320026"
"255901044","963","2012","220","2330","true","4.0000",,"2020-11-13 14:21:17.334505"
"255901044","963","2012","241","2330","true","4.0000",,"2020-11-13 14:21:17.350299"
"255901044","963","2012","247","2330","true","4.0000",,"2020-11-13 14:21:17.361187"
"255901044","963","2012","250","2330","true","4.0000",,"2020-11-13 14:21:17.374701"
"255901044","963","2012","257","2330","true","4.0000",,"2020-11-13 14:21:17.389290"
"255901044","963","2012","286","2330","true","4.0000",,"2020-11-13 14:21:17.403332"
"255901044","963","2012","290","2330","true","4.0000",,"2020-11-13 14:21:17.406646"
"255901044","963","2012","292","2330","true","4.0000",,"2020-11-13 14:21:17.417472"
"255901044","963","2012","316","2330","true","4.0000",,"2020-11-13 14:21:17.433175"
"255901044","963","2012","349","2330","true","4.0000",,"2020-11-13 14:21:17.464940"
"255901044","963","2012","354","2330","true","4.0000",,"2020-11-13 14:21:17.475750"
"255901044","963","2012","366","2330","true","4.0000",,"2020-11-13 14:21:17.481784"
"255901044","963","2012","377","2330","true","4.0000",,"2020-11-13 14:21:17.494630"
"255901044","963","2012","385","2330","true","4.0000",,"2020-11-13 14:21:17.506182"
"255901044","963","2012","400","2330","true","4.0000",,"2020-11-13 14:21:17.521628"
"255901107","963","2011","410","2330","true","4.0000",,"2020-11-13 14:21:17.537942"
"255901107","963","2011","417","2330","true","4.0000",,"2020-11-13 14:21:17.553647"
"255901107","963","2011","421","2330","true","4.0000",,"2020-11-13 14:21:17.566936"
"255901107","963","2011","444","2330","true","4.0000",,"2020-11-13 14:21:17.580890"
