educationorganizationid,schoolyear,studentusi,termdescriptorid,cumulativeearnedcredits,cumulativeearnedcredittypedescriptorid,cumulativeearnedcreditconversion,cumulativeattemptedcredits,cumulativeattemptedcredittypedescriptorid,cumulativeattemptedcreditconversion,cumulativegradepointsearned,cumulativegradepointaverage,gradevaluequalifier,projectedgraduationdate,sessionearnedcredits,sessionearnedcredittypedescriptorid,sessionearnedcreditconversion,sessionattemptedcredits,sessionattemptedcredittypedescriptorid,sessionattemptedcreditconversion,sessiongradepointsearned,sessiongradepointaverage,discriminator,createdate,lastmodifieddate,id,changeversion
"255901044","2012","253","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.373316","2020-11-13 14:21:17.373117","4a77e4c4-2886-42e0-affe-853b6d70ecd5","88974"
"255901044","2012","261","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.388565","2020-11-13 14:21:17.388377","c3153f50-cb1a-4bc1-9107-8e2718f46c42","88979"
"255901044","2012","280","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.401878","2020-11-13 14:21:17.401548","1ebfdf2f-41fb-44d2-882c-13e7a5bed19b","88982"
"255901044","2012","291","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.416150","2020-11-13 14:21:17.415831","f4fd19d5-3543-4ba2-88a5-16f11a8ae863","88987"
"255901044","2012","296","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.419438","2020-11-13 14:21:17.419280","937e594c-2318-4253-b119-768aad61ace9","88989"
"255901044","2012","332","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.435043","2020-11-13 14:21:17.434909","7ee7335d-211c-41d4-8394-111773c14aa3","88993"
"255901044","2012","334","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.445425","2020-11-13 14:21:17.445116","73a645be-6e1a-444e-9866-0d57a1157d1a","88994"
"255901044","2012","344","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.450421","2020-11-13 14:21:17.450224","32534e36-ced5-4491-a9a1-5b9508e40de3","88997"
"255901044","2012","348","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.463269","2020-11-13 14:21:17.462987","1cc28bbe-aeee-4d91-971f-551ae319f6ba","88999"
"255901044","2012","359","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.478377","2020-11-13 14:21:17.478107","243ac2c7-75af-4779-8d7a-6b6f99546d4e","89003"
"255901044","2012","373","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.491881","2020-11-13 14:21:17.491715","d3d03da4-11d0-4d9d-b589-9a6adb891352","89007"
"255901044","2012","382","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.504572","2020-11-13 14:21:17.504117","c12e9318-874c-4667-8845-4332bf16dad7","89010"
"255901044","2012","393","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.508204","2020-11-13 14:21:17.508062","94ae7f4e-4d83-48e0-9966-e12007300c71","89013"
"255901044","2012","395","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.520152","2020-11-13 14:21:17.519927","c1a9c5da-a847-4d7a-8b99-f73b78c22dad","89015"
"255901107","2011","405","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.525943","2020-11-13 14:21:17.525748","3934a1c5-23e4-4f35-9be1-61589c737ed5","89017"
"255901107","2011","409","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.536343","2020-11-13 14:21:17.536137","6499b573-d090-4148-a3e3-3c83bb313863","89018"
"255901107","2011","414","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.543586","2020-11-13 14:21:17.543021","48c2c64b-0364-4100-936a-b20b0ee4e986","89021"
"255901107","2011","415","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.550306","2020-11-13 14:21:17.550047","e91ef268-e965-42d4-8b80-525c77810b27","89022"
"255901107","2011","418","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.559283","2020-11-13 14:21:17.558883","47576832-edf5-4f08-b63e-38ff4c1ce4e5","89025"
"255901107","2011","423","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.564908","2020-11-13 14:21:17.564160","e30892d8-609a-45d5-a0dd-c1b895b928f7","89026"
"255901107","2011","429","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.568046","2020-11-13 14:21:17.567912","81e07a88-cc93-435d-b346-2d2748c95817","89028"
"255901107","2011","436","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.579417","2020-11-13 14:21:17.578937","1a79be5a-b45e-4173-b4c4-41cad9172e8d","89030"
"255901107","2011","457","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.597029","2020-11-13 14:21:17.596867","010fe6e1-8f7b-4fcc-b7ac-2067ff3c3a2d","89036"
"255901107","2011","460","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.607486","2020-11-13 14:21:17.607300","4db65723-b566-4ccd-b829-ead28772db29","89038"
"255901107","2011","464","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.612129","2020-11-13 14:21:17.611885","0a7fe12a-7e77-4673-99e3-bdf6318c37b9","89040"
"255901107","2011","463","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.619347","2020-11-13 14:21:17.619116","0109a183-8b5e-4571-808f-c2cb965fa217","89041"
"255901107","2011","472","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.631114","2020-11-13 14:21:17.628700","d6bf6e49-6697-4d5c-905a-9b1be0814fc3","89044"
"255901107","2011","471","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.635446","2020-11-13 14:21:17.635223","80dc4021-721d-4869-ace5-5a2d641bb8aa","89045"
"255901107","2011","473","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.640051","2020-11-13 14:21:17.639833","39d45d7d-6da2-4b57-b230-87ac678e0201","89047"
"255901107","2011","475","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.645081","2020-11-13 14:21:17.644651","491da39a-ef94-4f6a-803b-27c215fb0ad2","89048"
"255901107","2011","478","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.650565","2020-11-13 14:21:17.650044","d62e1d06-c0c2-49dc-aa3b-44d42bc0e64b","89049"
"255901107","2011","490","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.665446","2020-11-13 14:21:17.664926","b4da89b2-df50-43b9-b4cd-12b3a5c88b9c","89054"
"255901107","2011","501","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.678703","2020-11-13 14:21:17.678532","540d91fb-07d8-4554-b6b8-c7bffbaa0ab2","89057"
"255901107","2011","509","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.683975","2020-11-13 14:21:17.683736","6cda2dfb-2a9c-47cb-9922-ff86e985b059","89059"
"255901107","2011","510","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.690069","2020-11-13 14:21:17.689907","601cf200-2c4a-4626-8258-3cbd397582d5","89060"
"255901107","2011","517","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.704186","2020-11-13 14:21:17.703423","c667f5d1-43d0-487a-bf1a-b68068c7286b","89064"
"255901107","2011","533","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.715191","2020-11-13 14:21:17.714904","379cc2de-6736-472a-976d-8539b662b830","89067"
"255901107","2011","537","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.720654","2020-11-13 14:21:17.720315","cd56d6af-a9f3-45c7-a65d-30e01fe1ce53","89070"
"255901107","2011","541","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.730539","2020-11-13 14:21:17.730343","a1e7631a-bbe5-4518-be1f-3e0a0b144162","89071"
"255901107","2011","548","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.737599","2020-11-13 14:21:17.737417","65756459-f493-494e-80c3-3d91f116c0a9","89074"
"255901107","2011","549","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.746232","2020-11-13 14:21:17.746035","a9cf5685-9dd5-4537-a6b3-271c22669aab","89075"
"255901107","2011","555","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.754278","2020-11-13 14:21:17.754083","b70ba874-21ca-4eae-9d39-cc08a9bdae40","89078"
"255901107","2011","556","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.759768","2020-11-13 14:21:17.759539","c7099d28-c1c0-4616-86c4-10e0bf126fe7","89079"
"255901044","2012","113","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.251284","2020-11-13 14:21:17.251070","27e44754-abbb-4374-a51c-1a474087d4a9","88942"
"255901044","2012","121","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.258088","2020-11-13 14:21:17.257792","70241777-c959-486a-819b-f848ec65df75","88943"
"255901044","2012","130","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.261902","2020-11-13 14:21:17.261557","d204fd1e-0294-4ba8-a410-46a605cde982","88944"
"255901044","2012","152","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.272652","2020-11-13 14:21:17.272467","973279cb-4406-4515-97e4-150dbb6a1c76","88947"
"255901044","2012","175","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.289483","2020-11-13 14:21:17.289342","cf754e8f-67b9-41c8-96a7-19c3f261a262","88952"
"255901044","2012","186","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.306136","2020-11-13 14:21:17.305980","30bcdd11-5443-4fa4-a807-9ff3715283cd","88956"
"255901044","2012","207","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.318720","2020-11-13 14:21:17.318498","c8abdb73-6e4f-492f-aa2e-80e453863057","88959"
"255901044","2012","220","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.333037","2020-11-13 14:21:17.332807","0c287e9a-d32f-420c-b3a3-a43428d0a5ea","88964"
"255901044","2012","241","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.348935","2020-11-13 14:21:17.348732","06caf0a3-ad62-4524-bb06-5745d665a5eb","88969"
"255901044","2012","247","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.359789","2020-11-13 14:21:17.359616","c7f6a61d-0a65-483c-a25b-4a0c8e0a25ea","88971"
"255901044","2012","250","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.373415","2020-11-13 14:21:17.373144","678a4bc4-1b05-4ad9-b098-e33bae775a05","88975"
"255901044","2012","257","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.387773","2020-11-13 14:21:17.387349","5ed2ebd4-eb33-4c1f-87b3-908c85cddf4e","88978"
"255901044","2012","286","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.401878","2020-11-13 14:21:17.401732","1445b108-ad3f-4561-9301-a9685ddb8c39","88983"
"255901044","2012","290","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.404951","2020-11-13 14:21:17.404803","81c21969-b167-4c53-b6ff-265be3ba2085","88985"
"255901044","2012","292","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.416049","2020-11-13 14:21:17.415847","bf2cfc33-d726-4103-9fd9-b382c6767349","88986"
"255901044","2012","316","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.431925","2020-11-13 14:21:17.431746","921fb345-f0c5-467f-bb20-35e2bb6168b5","88991"
"255901044","2012","349","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.463513","2020-11-13 14:21:17.463262","5f7c0390-027a-4e2c-abd8-060e6bb1424b","89000"
"255901044","2012","354","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.474071","2020-11-13 14:21:17.473882","57f80fc1-7daa-4318-85d5-140e60e1ba88","89002"
"255901044","2012","366","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.480464","2020-11-13 14:21:17.480288","490455bd-7b37-4063-a318-091b6da57da6","89005"
"255901044","2012","377","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.493242","2020-11-13 14:21:17.493012","67ba2306-3f0b-48d3-8277-2a0ffad38c1f","89008"
"255901044","2012","385","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.504913","2020-11-13 14:21:17.504751","1ea87908-ce07-49c0-a101-37b78806f065","89011"
"255901044","2012","400","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.520190","2020-11-13 14:21:17.520010","eb29c36d-64ea-421e-88f1-08671cd3b40e","89014"
"255901107","2011","410","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.536324","2020-11-13 14:21:17.536147","489efb11-1a4b-4430-ab70-2e06623d3319","89019"
"255901107","2011","417","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.552229","2020-11-13 14:21:17.552064","e0f8b3cd-d917-4de2-a363-6c13173bc1d6","89024"
"255901107","2011","421","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.565588","2020-11-13 14:21:17.565409","0c152e0a-4a79-4d52-b72b-9cd3ec268e0a","89027"
"255901107","2011","444","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.579583","2020-11-13 14:21:17.579254","fc0ecfe2-66d7-4800-9ea2-87cafbd955c5","89031"
"255901107","2011","449","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.582887","2020-11-13 14:21:17.582712","b3e3ba98-64b8-47c7-8e44-9cdf7f5699d9","89032"
"255901107","2011","450","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.589367","2020-11-13 14:21:17.589186","34989496-67b9-4b3e-a4a2-64c2c2407d89","89033"
"255901107","2011","455","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.594565","2020-11-13 14:21:17.594294","56eb125d-3d49-46fc-bc6c-a819fbfd4086","89035"
"255901107","2011","462","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.608342","2020-11-13 14:21:17.608095","586ca789-43bf-4ef4-9569-dfc4810c569b","89039"
"255901107","2011","469","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.622747","2020-11-13 14:21:17.622567","53eec10d-324d-4b7b-9645-7af5435a1b7a","89042"
"255901107","2011","470","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.638367","2020-11-13 14:21:17.638184","e3374c09-eb00-4658-b889-805251e867aa","89046"
"255901107","2011","480","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.654208","2020-11-13 14:21:17.654063","4c47a379-9fc5-4e58-8015-7c22e10d084c","89051"
"255901107","2011","491","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.669151","2020-11-13 14:21:17.668949","430fa0bc-982c-416b-ba57-c9db8b2360ab","89055"
"255901107","2011","511","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.691460","2020-11-13 14:21:17.691310","5b2d9bb7-f357-4ac5-916b-1f3e41fdc747","89061"
"255901107","2011","516","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.698731","2020-11-13 14:21:17.698560","02859949-ef20-4295-85f0-04181bc9dac6","89063"
"255901107","2011","519","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.705257","2020-11-13 14:21:17.705092","b3988d84-fae8-4720-a738-c69ddb49bb5d","89065"
"255901107","2011","536","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.717822","2020-11-13 14:21:17.717662","d9bca150-5136-48e6-837d-daca1e775aa5","89068"
"255901107","2011","552","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.746277","2020-11-13 14:21:17.746128","c4dfeed9-2aaf-46d0-84fe-25e2b4bc0f1b","89076"
"255901107","2011","557","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.761773","2020-11-13 14:21:17.761616","102f0f40-ef22-41fc-9843-61ba722ffb08","89080"
"255901107","2011","577","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.778542","2020-11-13 14:21:17.778333","77f2c86c-a299-422e-a91c-f676aff1b6eb","89085"
"255901107","2011","582","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.784880","2020-11-13 14:21:17.784603","07b1861d-648b-4250-a9a5-a2c2eb48e589","89086"
"255901107","2011","586","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.789958","2020-11-13 14:21:17.789578","2a7213ba-9f85-4188-92e6-8d0f66440df3","89088"
"255901107","2011","589","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.794853","2020-11-13 14:21:17.794200","7832de33-bf7a-4f94-8d36-e9db1bfe8069","89089"
"255901107","2011","590","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.800139","2020-11-13 14:21:17.799253","ced60787-5936-4b55-9d41-1589fa052843","89090"
"255901107","2011","616","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.832842","2020-11-13 14:21:17.832649","6c8bbce9-b5b3-47db-9ecb-edab28211a1c","89096"
"255901107","2011","622","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.845848","2020-11-13 14:21:17.845702","795dcbca-69af-4336-a5c5-6dff27e30902","89099"
"255901107","2011","644","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.859056","2020-11-13 14:21:17.858860","3a3baf2e-20a9-4525-aa8c-5ebb99ea4921","89103"
"255901107","2011","658","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.873077","2020-11-13 14:21:17.872793","6014a8d0-c3d0-4fa5-9556-df0068fd11d9","89108"
"255901107","2011","665","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.889373","2020-11-13 14:21:17.889223","1d760ea0-33ed-46ec-9038-b2f947bfd2d7","89111"
"255901107","2011","669","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.898351","2020-11-13 14:21:17.898119","7b354755-76e7-4c01-ac06-5ec5c8f794d8","89114"
"255901107","2011","671","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.904125","2020-11-13 14:21:17.903868","53fabaaa-1319-45e0-bf86-24c2d614d548","89116"
"255901107","2011","686","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.918803","2020-11-13 14:21:17.918623","118febc2-40f9-49fb-b46e-2976ff0fc4cd","89120"
"255901107","2011","699","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.940717","2020-11-13 14:21:17.940555","74f0ce7d-461a-4b33-8d01-615892d2ace6","89125"
"255901107","2011","712","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.955199","2020-11-13 14:21:17.954688","f966e253-43ce-4e39-8d36-4a89a8e78ab6","89129"
"255901107","2011","722","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.970381","2020-11-13 14:21:17.970190","8ee087cf-18eb-4316-8829-50748d0f37a4","89132"
"255901107","2011","723","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.983654","2020-11-13 14:21:17.983370","a881cc97-648d-481e-be8d-37868f1bbb9f","89136"
"255901107","2011","732","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.997657","2020-11-13 14:21:17.997500","87d4e292-7712-483c-8407-fce1ba5f0411","89140"
"255901107","2011","740","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.002040","2020-11-13 14:21:18.001741","8331d52c-7073-4f56-b2b6-6dfc52fd10dc","89142"
"255901107","2011","742","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.011217","2020-11-13 14:21:18.011023","61ac3714-603b-481e-8f2d-0df02530d5f8","89143"
"255901107","2011","745","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.014873","2020-11-13 14:21:18.014714","e96f08e1-df0d-4a47-9860-52c422ea45d1","89145"
"255901107","2011","751","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.026459","2020-11-13 14:21:18.026291","c06775d6-75fd-4f21-8fb0-68ddbd7b739b","89149"
"255901107","2011","755","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.041281","2020-11-13 14:21:18.041053","f0aecaa1-ac4e-455e-a74f-bd20ec4d8d74","89152"
"255901107","2011","759","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.054574","2020-11-13 14:21:18.054432","1ce944fa-4f0d-4aae-9bd6-6e2c63a021a3","89156"
"255901107","2011","764","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.293069","2020-11-13 14:21:18.292802","7b690c10-a13f-488a-bd30-dd3272aaf960","89157"
"255901107","2011","776","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.307589","2020-11-13 14:21:18.307439","a04ec02f-639c-4501-bf2f-b237e2e15f40","89162"
"255901107","2011","786","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.321170","2020-11-13 14:21:18.321002","b81e4c6f-6581-4aa0-a5dc-c75875dad233","89166"
"255901107","2011","797","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.336380","2020-11-13 14:21:18.336188","4a9e744a-49e0-43aa-9458-3871de3a7e4f","89170"
"255901107","2011","803","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.348667","2020-11-13 14:21:18.348254","37472291-dad0-4d2f-b37f-5af97102257c","89173"
"255901107","2011","816","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.363215","2020-11-13 14:21:18.362918","f36090cc-105c-4191-849f-757771d6f39c","89178"
"255901107","2011","823","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.376103","2020-11-13 14:21:18.375880","17b861c4-e368-4a4e-a86f-6d0b320d3f2a","89181"
"255901107","2011","834","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.379946","2020-11-13 14:21:18.379813","44ee7309-0848-4a3e-9ac1-3e9125a2fe20","89184"
"255901107","2011","837","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.392689","2020-11-13 14:21:18.392449","ea6badf6-65c6-4a13-a72b-73f8c49ddc57","89185"
"255901107","2011","845","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.407203","2020-11-13 14:21:18.406928","5bba4b65-b68d-49c4-915f-d44ef9240441","89190"
"255901107","2011","852","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:18.421284","2020-11-13 14:21:18.421124","003c4b81-1bff-4760-820f-990f48612d24","89194"
"255901107","2011","553","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.747755","2020-11-13 14:21:17.747555","661fd955-4fce-4479-9839-44a0c28e387e","89077"
"255901107","2011","561","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.763087","2020-11-13 14:21:17.762950","595c06bc-fb1e-4c7c-aca2-109ba16c6aa6","89081"
"255901107","2011","566","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.770380","2020-11-13 14:21:17.770181","db85e011-1064-4fb3-8308-459a81df4bd4","89082"
"255901107","2011","568","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.774282","2020-11-13 14:21:17.774014","00f9f8da-c44b-43f4-8368-59a93e351a2a","89083"
"255901107","2011","596","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.803575","2020-11-13 14:21:17.803434","4ff105a8-6662-4f33-8837-c6a90b9ea40c","89092"
"255901107","2011","606","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.832188","2020-11-13 14:21:17.832053","6570ac6c-32e5-406b-a0d8-2c9d11b0b076","89095"
"255901107","2011","639","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.847126","2020-11-13 14:21:17.846986","36f30227-334b-458c-850b-7f0beb55172f","89100"
"255901107","2011","648","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.860213","2020-11-13 14:21:17.860083","180a2c08-c8e5-43f5-b722-de1495eb7194","89104"
"255901107","2011","653","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.873053","2020-11-13 14:21:17.872884","abaa5050-db16-4987-95e4-d964340467fb","89107"
"255901107","2011","661","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.889505","2020-11-13 14:21:17.889238","828befc7-1eb8-40dd-9066-7a0eb0c75388","89113"
"255901107","2011","670","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.904152","2020-11-13 14:21:17.904014","dd4deda3-0ba7-40dd-ba2f-f500dc3be757","89117"
"255901107","2011","687","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.919174","2020-11-13 14:21:17.919051","4ce981a7-cd78-4cc2-b8fa-df30ea8ed017","89121"
"255901107","2011","695","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.939846","2020-11-13 14:21:17.939591","99bb6d26-b778-4599-a8c4-28cc206c2c40","89124"
"255901107","2011","704","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.954905","2020-11-13 14:21:17.954767","99e597cf-5592-4b2b-a2b0-57746304bb5a","89127"
"255901107","2011","716","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.970527","2020-11-13 14:21:17.970341","ed229cd2-c2a6-4c29-ba78-1f53fafa4089","89133"
"255901107","2011","727","2330","7.000",,,,,,,,,,,,,,,,,,"NULL","2020-11-13 14:21:17.987475","2020-11-13 14:21:17.987336","e7627927-d071-48d8-a34d-4a0b70a408e9","89138"
